RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,ZIP code,Amount
92,Business and Auxiliary Services,6000,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,10798
06,Kenneth P. Dietrich School of Arts and Sciences,6000,693616,WYOMING ELECTRONICS INC,1 RALEIGH DR,,DOWNINGTOWN,PA,19335,10800
41,Johnstown Campus,7100,281076,JORDAN TREE SERVICE,114 HARTEIS LANE,,JOHNSTOWN,PA,15905,10800
87,SVC and Chief Financial Officer,6400,597245,STRATEGIS CONSULTING LLC,905 N BETHLEHEM PIKE #751,,SPRING HOUSE,PA,19477,10800
92,Business and Auxiliary Services,7135,499640,AMERICLEAN OF WESTERN PA,429 ADARA WAY,,PITTSBURGH,PA,15210,10800
61,Pitt Information Technology,6400,329160,MAPLESOFT,615 KUMPF DR,,WATERLOO,ON,N2V 1K8,10804
67,Facilities Management,7100,333380,ROCKWELL EQUIPMENT & SUPPLY COMPANY,PO BOX 114,,NORTH VERSAILLES,PA,15137,10816
80,Athletics,7700,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,10827
31,School of Dental Medicine,7400,119105,PREMIER DENTAL PRODUCTS CO,PO BOX 62067,,KING OF PRUSSIA,PA,66049-0000,10835
67,Facilities Management,6400,494169,STEEL CITY LANDSCAPE INC,383 ROCHESTER ROAD,,PITTSBURGH,PA,15237,10840
10,SVC and Provost,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,10892
67,Facilities Management,7135,451573,AMANI LANDSCAPING,PO BOX 7192,,PITTSBURGH,PA,15213,10900
67,Facilities Management,7400,103508,DISTRIBUTOR SERVICE INC,PO BOX 76528,,CLEVELAND,OH,44101-6500,10914
92,Business and Auxiliary Services,7400,448752,LINDENMEYR MUNROE,PO BOX 416977,,BOSTON,MA,02241-6977,10914
22,School of Education,6400,524487,DON FARR MOVING & STORAGE,4920 BUTTERMILK HOLLOW RD,,WEST MIFFLIN,PA,15122,10920
23,Swanson School of Engineering,6000,181878,KAYAKU ADVANCED MATERIALS INC,PO BOX 844003,,BOSTON,MA,02284-4003,10944
44,Bradford Campus,6000,399993,SINGER EQUIPMENT CO,1324 BRASS MILL RD,,BELCAMP,MD,21017,10954
44,Bradford Campus,6000,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,10965
55,UPMC Hillman Cancer Center,6000,111392,THOMAS SCIENTIFIC,PO BOX 536750,,PITTSBURGH,PA,15253-5909,10965
87,SVC and Chief Financial Officer,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,10966
67,Facilities Management,6000,211120,S&S PROCESSING INC,PO BOX 32,,ELLWOOD CITY,PA,16117-0000,10981
32,School of Nursing,6000,314967,GOOGLE ADWORDS,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,11000
41,Johnstown Campus,6700,572291,"QUADIENT FINANCE USA, INC",PO BOX 6813,,CAROL STREAM,IL,60197-6813,11000
41,Johnstown Campus,7135,216384,BARCLAY ELECTRIC,894 FRANKSTOWN RD,,SIDMAN,PA,15955,11000
67,Facilities Management,7400,107833,MSC INDUSTRIAL SUPPLY COMPANY,2025 ONTARIO STREET,KEY BANK-MAIL STOP OH-01-00-0511,CLEVELAND,OH,44115,11038
55,UPMC Hillman Cancer Center,6000,360266,ADDGENE INC,ONE KENDALL SQUARE,STE B7102,CAMBRIDGE,MA,02139-1666,11050
67,Facilities Management,7135,385037,"JANI-KING OF PITTSBURGH, INC",PO BOX 412287,,BOSTON,MA,02241-2287,11050
25,Graduate School of Public & International Affairs,6400,628632,CAYUSE LLC,121 SW SALMON ST STE 900,BLDG 1 9TH FL,PORTLAND,OR,97204,11057
44,Bradford Campus,6400,672652,HOPE 360 INC,1266 WEST PACES FERRY ROAD,,ATLANTA,GA,30327,11084
02,SVC Engagement,6400,619604,"MASSET, CARA JH",11660 WINDSOR BAY PLACE,,WELLINGTON,FL,33449,11100
23,Swanson School of Engineering,6400,504623,INTERFOLIO INC,75 REMITTANCE DR DEPT 6842,,CHICAGO,IL,60675,11154
31,School of Dental Medicine,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,11154
90,Western Psychiatric Institute and Clinic,6000,103267,DAVID KOPF INSTRUMENTS,PO BOX 636,,TUJUNGA,CA,91043,11155
06,Kenneth P. Dietrich School of Arts and Sciences,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,11157
44,Bradford Campus,6400,162035,BLACKBAUD INC,PO BOX 105090,,ATLANTA,GA,30348-5090,11161
23,Swanson School of Engineering,6400,215353,MATHESON TRI-GAS INC,21984 NETWORK PLACE,,CHICAGO,IL,60673-1219,11163
06,Kenneth P. Dietrich School of Arts and Sciences,6000,258279,IKA WORKS INC,PO BOX 890161,,CHARLOTTE,NC,28289-0161,11171
35,School of Medicine,6000,109066,PHENOMENEX INC,PO BOX 749397,,LOS ANGELES,CA,90074-9397,11171
44,Bradford Campus,6800,104193,FERGUSON PRINTING INC,20 RIVER ST,,SALAMANCA,NY,14779,11174
03,SVC Research,6900,211094,AAALAC INTERNATIONAL,5283 CORPORATE DRIVE,SUITE 203,FREDERICK,MD,21703-2879,11175
92,Business and Auxiliary Services,7140,103846,EICHENLAUB INC,PO BOX 111282,,PITTSBURGH,PA,15238,11178
10,SVC and Provost,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,11182
56,SVC Philanthropic and Alumni Engagement,6400,685029,THANKVIEW LLC,62 E 127TH ST APT 1,,NEW YORK,NY,10035,11195
35,School of Medicine,7100,519770,RELIANT TECHNOLOGY LLC,1371 SOUTHLAND CIRCLE NW,,ATLANTA,GA,30318,11196
60,Libraries,7100,349758,SPECIALTY UNDERWRITERS LLC,PO BOX 78075,,MILWAUKEE,WI,53278-0075,11209
23,Swanson School of Engineering,6000,550207,EOS OF NORTH AMERICA INC,"28970 CABOT DR, SUITE 700",,NOVI,MI,48377,11211
80,Athletics,6400,216293,SERVICEMASTER PROFESSIONAL BUILDING MAIN,1900 BEDFORD STREET,,JOHNSTOWN,PA,15902,11211
35,School of Medicine,6000,614442,DENOVIX INC,3411 SILVERSIDE RD,HANBY BLDGE,WILMINGTON,DE,19810,11213
67,Facilities Management,7135,163192,VINCENT ALLEN INC,21 WINTHROP RD,,CARNEGIE,PA,15106,11250
67,Facilities Management,7400,105560,IDN HARDWARE SALES INC,PO BOX 510624,,LIVONIA,MI,48151-6624,11251
35,School of Medicine,7100,110437,SERVICE EQUIPMENT CO INC,PO BOX 4180,10 BEN AVON HEIGHTS RD,PITTSBURGH,PA,15202,11258
31,School of Dental Medicine,7400,105221,HENRY SCHEIN INC,CAMLOG USA,350 GRANITE ST,BRAINTREE,MA,02184,11283
44,Bradford Campus,6000,124742,SPORTS LOCKER,711 WEST STATE ST,,OLEAN,NY,14760,11338
02,SVC Engagement,6400,418875,TALENT GROUP INC,2820 SMALLMAN STREET,,PITTSBURGH,PA,15222,11340
67,Facilities Management,6000,104635,GEORGE V HAMILTON INC,PO BOX 76532,,CLEVELAND,OH,44101-6500,11340
56,SVC Philanthropic and Alumni Engagement,6000,106673,LEADERSHIP DIRECTORIES INC,104 FIFTH AVE,,NEW YORK,NY,10011,11350
60,Libraries,6500,104197,VENTARA SOCIEDAD ANONIMA,P O BOX 667658,,MIAMI,FL,33166,11366
92,Business and Auxiliary Services,7100,537304,REPUBLIC SERVICES #264,73 W NOBLESTOWN ROAD,,CARNEGIE,PA,15106-1668,11368
85,SOMD Administration,7135,104635,GEORGE V HAMILTON INC,PO BOX 76532,,CLEVELAND,OH,44101-6500,11373
67,Facilities Management,6400,109571,PUBLIC PARKING AUTHORITY OF PITTSBURGH,232 BLVD OF ALLIES,DEPT OF FINANCE,PITTSBURGH,PA,15222-1616,11385
92,Business and Auxiliary Services,6400,621172,GOVDEALS INC,100 CAPITOL COMMERCE BLVD STE 110,,MONTGOMERY,AL,36117,11427
35,School of Medicine,6000,106811,LIFE SCIENCE PRODUCTS INC,PO BOX 101645,,ATALANTA,GA,30392-1645,11432
92,Business and Auxiliary Services,6000,617659,IDENTISYS INCORPORATED,38 SUNSET COURT,,CRANBERRY TWP,PA,16066,11445
85,SOMD Administration,7100,225573,ALTERNATIVE DESIGN MFG,PO BOX 6330,,SILOAM SPRINGS,AR,72761-6330,11468
30,SVC Health Sciences,6500,162864,EXAM MASTER CORPORATION,500 ETHEL COURT,,MIDDLETOWN,DE,19709-9410,11475
35,School of Medicine,6000,511904,COVETRUS NORTH AMERICA,PO BOX 734579,,CHICAGO,IL,60673-4579,11482
39,School of Health & Rehabilitation Sciences,6400,543437,"GRODIN, NAOMI E",GRODIN PROFESSIONAL SIMULATORS,1835 TILTON DR,PITTSBURGH,PA,15241,11500
44,Bradford Campus,6400,395373,PRINCETON REVIEW MARKETING SERVICES,555 WEST 18TH ST,4TH FL,NEW YORK,NY,10011,11500
41,Johnstown Campus,7100,157318,LAUREL FORD,135 FORD DRIVE,,WINDBER,PA,15963,11509
80,Athletics,6000,238491,WSI MANUFACTURING CO,990 LURE OAK RD #114,,EAGAN,MN,55121,11512
67,Facilities Management,6400,104384,FRANKLIN INTERIORS,PO BOX 6107,,HERMITAGE,PA,16148-0923,11520
60,Libraries,6500,238386,PEDRO GARCIA-MORNA ESTEVA,10 HADLEY SQUARE NORTH,,BALTIMORE,MD,21218,11537
32,School of Nursing,6400,496285,EXAMSOFT WORLDWIDE INC,3600 FAU BLVD SUITE 205,,BOCA RATON,FL,33431,11617
85,SOMD Administration,6000,105631,INDUSTRIAL PUMP AND MOTOR REPAIR,1642 BUTLER PLANK RD,PO BOX 255,GLENSHAW,PA,15116,11633
41,Johnstown Campus,6400,659352,KAPLAN HIGHER EDUCATION CORP-NIT,1015 WINDWIND RIDGE PARKWAY,,ALPHARATTA,GA,30005,11634
02,SVC Engagement,6000,620685,ACCESSIBLE INFORMATION MANAGEMENT LLC,560 NE F ST STE A#413,,GRANTS PASS,OR,97526,11643
90,Western Psychiatric Institute and Clinic,6400,659040,"KARA, NATASHA RENE",225 FAREFIELD CT,,YORK,PA,17402,11646
44,Bradford Campus,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,11654
44,Bradford Campus,6000,163247,POCKET NURSE ENTERPRISES INC,200 1ST ST,,AMBRIDGE,PA,15003,11673
55,UPMC Hillman Cancer Center,6000,474054,SONY BIOTECHNOLOGY INC,2100 SOUTH OAK STREET,,CHAMPAIGN,IL,61820,11676
55,UPMC Hillman Cancer Center,6000,238414,MARKETLAB INC,PO BOX 11407 DEPT 2506,,BIRMINGHAM,AL,35246-2506,11680
60,Libraries,6500,347501,LOCKSS PROGRAM,STANFORD UNIVERSITY LIBRARIES,"ATTN SUSAN HORSFALL, BUDGET OFFICER",STANFORD,CA,94305-6004,11690
90,Western Psychiatric Institute and Clinic,6400,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,11697
94,School of Computing and Information,6400,202268,ADMISSIONS US LLC,5201 CONGRESS AVE STE 220A,,BOCA RATON,FL,33487,11700
85,SOMD Administration,6000,212073,SUNRAY ELECTRIC SUPPLY CO,PO BOX 489,,MCKEESPORT,PA,15134-0489,11705
06,Kenneth P. Dietrich School of Arts and Sciences,7135,178334,WASTE MANAGEMENT,WM LAMP TRACKER INC,PO BOX 932962,ATLANTA,GA,31193,11720
03,SVC Research,6400,435462,XFORTY TECHNOLOGIES,192 W RIDGE PIKE STE #2,,LIMERICK,PA,19468,11730
92,Business and Auxiliary Services,7400,126775,KENDALL/HUNT PUBLISHING CO,4050 WESTMARK DR,PO BOX 1840,DUBUQUE,IA,52004,11731
60,Libraries,6500,101188,SUSANNE BACH COMERCIO DE LIVROS LTDA,CITIBANK NA,70 SUMMER STREET,BOSTON,MA,02110,11795
35,School of Medicine,6000,369060,MEDICAL ISOTOPES INC,PO BOX 761,,LONDONDERRY,NH,03053,11800
35,School of Medicine,6400,111814,UNIVERSITY OF COLORADO,UCHSC,OFFICE OF GRANTS & CONTRACTS,AURORA,CO,80045,11800
80,Athletics,6000,699148,EXXENTRIC NORTH AMERCIA INCORPORATED,8507 SE 89TH AVE,,PORTLAND,OR,97266,11808
85,SOMD Administration,7100,534511,ABM ELECTRICAL POWER SOLUTIONS LLC,PO BOX 419860,,BOSTON,MA,02241-9860,11808
06,Kenneth P. Dietrich School of Arts and Sciences,7100,106044,JEOL USA INC,PO BOX 415574,,BOSTON,MA,02241-5574,11836
80,Athletics,6000,219830,TAG UP,RISCHARD MARKETING,PO BOX 714  120 SO VINE,FERGUS FALLS,MN,56538-0714,11840
33,School of Pharmacy,6400,380121,"YOUNG, JONATHAN MICHAEL",211 RIVER LANDING DR #419,,DANIEL ISLAND,NC,29492,11871
02,SVC Engagement,7400,558135,AWESOME FILMS LLC,2653 GLOUCESTER DRIVE,,PITTSBURGH,PA,15241,11883
35,School of Medicine,6600,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,11886
92,Business and Auxiliary Services,7100,391345,ESPRESSO SOLUTIONS INC,1200 LEBANON RD SUITE B,,WEST MIFFLIN,PA,15122,11897
03,SVC Research,6400,621037,DANE CONSULTING LLC,5930 HOWE ST APT 103,,PITTSBURGH,PA,15232,11900
67,Facilities Management,7135,622005,DEARING COMPRESSOR & PUMP CO,PO BOX 6044,,YOUNGSTOWN,OH,44501-6044,11908
33,School of Pharmacy,6000,115104,LIFE TECHNOLOGIES CORP,PO BOX 79464,,BALTIMORE,MD,21279-0464,11911
93,Public Safety and Emergency Management,7100,496010,ELOOP LLC,2010 BORLAND FARM ROAD,,EXPORT,PA,15632,11923
92,Business and Auxiliary Services,7400,381894,ICM DISTRIBUTING CO INC,PO BOX 74075,,CLEVELAND,OH,44194,11945
56,SVC Philanthropic and Alumni Engagement,6800,586801,ANTHEM VIDEO PRODUCTION LLC,1936 FIFTH AVE,,PITTSBURGH,PA,15219,11950
05,Student Affairs,6000,492426,PASSPORT CAREER LLC,1405 S FERN STREET,NUMBER 94165,ARLINGTON,VA,22202,11962
60,Libraries,6500,295218,EUROMONITOR INTERNATIONAL INC,122 S MICHIGAN AVE,SUITE 810,CHICAGO,IL,60603,11967
02,SVC Engagement,7400,232549,ZOLTUN DESIGN,168 SOUTH 19TH STREET,,PITTSBURGH,PA,15203,11974
89,Human Resources,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,11989
02,SVC Engagement,6900,258411,ASSN OF GOVERNING BOARDS OF UNIVERSITIES,AGB MEMBERSHIP,PO BOX  418687,BOSTON,MA,02241-8687,11995
39,School of Health & Rehabilitation Sciences,6400,633427,STUDENTBRIDGE INC,2965 FLOWERS RD S,STE 210,ATLANTA,GA,30341,11995
42,Greensburg Campus,6000,540910,SCHUBERT EQUIPMENT SALES INC,582 STEINER BRIDGE ROAD,,VALENCIA,PA,16059,11996
80,Athletics,6400,665496,US INTEGRITY LLC,9480 S EASTERN AVE STE 208,,LAS VEGAS,NV,89123,11997
35,School of Medicine,6000,108186,NEW ENGLAND BIOLABS,32 TOZER ROAD,,BEVERLY,MA,01915,11999
21,Katz Graduate School of Business,6400,199849,PITTSBURGH HUMAN RESOURCES ASSOCIATION,425 SIXTH AVENUE,SUITE 1650,PITTSBURGH,PA,15219-1850,12000
35,School of Medicine,6400,400724,"SATKOSKE, VALERIE",2442 RIHN STRASSE RD,,GIBSONIA,PA,15044,12000
60,Libraries,6500,693091,"KOJA, KATHLEEN D",3653 PHILLIPS AVE,,BERKLEY,MI,48072,12000
35,School of Medicine,7140,161688,MBM CONTRACTING INC,338 EAST NINTH AVE,,HOMESTEAD,PA,15120-0000,12004
67,Facilities Management,7100,421343,ADVANCED INTEGRATION GROUP INC,1 MCCORMICK RD SUITE A,,MCKEES ROCKS,PA,15136,12024
60,Libraries,6500,102448,CHINA INTERNATIONAL BOOK TRADING CORP,PO BOX 399,,BEIJING,,,12035
92,Business and Auxiliary Services,6000,234317,STATE CHEMICAL SOLUTIONS,PO BOX 844284,,BOSTON,MA,02284-4284,12058
92,Business and Auxiliary Services,6000,347334,DERO BIKE RACK CO,544 CHESTNUT ST,ATTN ACCOUNTS RECEIVABLE,CHATTANOOGA,TN,37402,12071
92,Business and Auxiliary Services,6400,130891,ALL OCCASIONS PARTY RENTAL,1060 MONTOUR WEST INDUSTRIAL PARK,,CORAOPOLIS,PA,15108,12076
31,School of Dental Medicine,7400,106371,KILGORE INTERNATIONAL INC,PO BOX 98,,COLDWATER,MI,49036,12090
92,Business and Auxiliary Services,7100,162441,HOBART SALES AND SERVICE,400 SOUTH GREENWOOD ROAD,,ALTOONA,PA,16602,12108
02,SVC Engagement,6900,267199,GETTY IMAGES INC,4363 COLLECTIONS CENTER DR,,CHICAGO,IL,60693,12123
35,School of Medicine,7100,297363,AVOTEC INC,603 NW BUCK HENDRY WAY,,STUART,FL,34994,12141
42,Greensburg Campus,6000,490646,RICHARDSON ATHLETICS LLC,160 PARKINSON DR,,RICHLAND,MS,39218,12146
80,Athletics,6400,632019,PAINTS BY KAIT LLC,8610 240TH ST SW APT 6,,EDMONDS,WA,98026,12160
60,Libraries,6500,609498,IBEROAMERICANA EDITORIAL VERVUERT,CALLE AMOR DE DIOS 1,,MADRID,,28014,12179
67,Facilities Management,6000,105221,HENRY SCHEIN INC,CAMLOG USA,350 GRANITE ST,BRAINTREE,MA,02184,12185
60,Libraries,6400,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,12200
92,Business and Auxiliary Services,7100,617659,IDENTISYS INCORPORATED,38 SUNSET COURT,,CRANBERRY TWP,PA,16066,12214
60,Libraries,6500,308877,E ITURRIAGA Y CIA SA,GENERAL BORGONO 251,CASILLA 180721,LIMA,,18,12285
31,School of Dental Medicine,7400,377493,PDT INC,12201 MOCCASIN COURT,,MISSOULA,MT,59808,12288
67,Facilities Management,7135,218607,"MOLECULAR REPAIR SYSTEMS, INC.",2950 WESTWAY DR #110,,BRUNSWICK,OH,44212,12305
67,Facilities Management,7135,122100,PENNSYLVANIA ROOFING SYSTEMS INC,BOX 209,,BAKERSTOWN,PA,15007,12359
92,Business and Auxiliary Services,7100,109697,RAMTEL CORP,87 PUTMAN PIKE,,JOHNSTON,RI,02919,12380
55,UPMC Hillman Cancer Center,7100,238764,PERKIN ELMER LIFE SCIENCES INC,PO BOX 101668,,ATLANTA,GA,30392-1668,12382
42,Greensburg Campus,6000,487952,BSN SPORTS INC,1180-A CALIFORNIA AVE,,CORONA,CA,92881,12387
35,School of Medicine,6000,499626,SERVICE EXPRESS INC,3854 BROADMOOR AVENUE SE,,GRAND RAPIDS,MI,49512,12401
35,School of Medicine,6000,482992,RED SKIES MULTIMEDIA,323 MILLET LANE,,PITTSBURGH,PA,15236,12405
44,Bradford Campus,6400,367662,HIGHLAND EXCAVATION,60 HIGHLAND DR,,BRADFORD,PA,16701,12450
31,School of Dental Medicine,6000,108589,ORMCO CORP,14337 COLLECTION CENTER DR,,CHICAGO,IL,60693,12469
67,Facilities Management,6000,399609,EVEY HARDWARE CO INC,5779 LIBRARY ROAD,,BETHEL PARK,PA,15102,12477
06,Kenneth P. Dietrich School of Arts and Sciences,6000,140043,ARGONNE NATIONAL LABORATORY,TECHNICAL INFORMATION SERVICES DEPT,BLDG 203 RM CE-111,ARGONNE,IL,60439,12482
44,Bradford Campus,6000,336097,AMERICAN ROCK SALT CO LLC,PO BOX 8000,DEPT 909,BUFFALO,NY,14267,12483
03,SVC Research,6400,696992,RED OAK CONSULTING LLP,2 LYMINGTON RISE,FOUR MARKS,ALTON,,GU34 5BA,12500
06,Kenneth P. Dietrich School of Arts and Sciences,6000,509937,GO-U LLC,2310 RIDGE AVENUE,,EVANSTON,IL,60201,12500
21,Katz Graduate School of Business,6000,400801,IVES  GROUP INC,9 MAIN STREET,SUITE 2F,SUTTON,MA,01590,12500
92,Business and Auxiliary Services,7100,163192,VINCENT ALLEN INC,21 WINTHROP RD,,CARNEGIE,PA,15106,12500
06,Kenneth P. Dietrich School of Arts and Sciences,6000,438788,FLUIDIGM CORPORATION,PO BOX 741049,2706 MEDIA CTR DR,LOS ANGELES,CA,90074-1049,12518
31,School of Dental Medicine,6000,326906,STRAUMANN USA LLC,60 MINUTEMAN ROAD,,ANDOVER,MA,01810,12524
23,Swanson School of Engineering,6000,350128,DIGILENT INC,215 EAST MAIN STREET,SUITE D,PULLMAN,WA,99163,12555
35,School of Medicine,6900,470674,ANTHOLOGY INC OF NY,210 ELLICOTT STREET,SUITE 200,BUFFALO,NY,14203,12567
35,School of Medicine,6000,163005,MEDLINE INDUSTRIES INC,ONE MEDLINE PLACE,,MUNDELEIN,IL,60060-4486,12569
02,SVC Engagement,6400,577242,FOURTH ECONOMY COUNSULTING INC,1501 PREBLE AVE 2ND FLOOR,,PITTSBURGH,PA,15233,12600
23,Swanson School of Engineering,6900,358302,REGIONAL LEARNING ALLIANCE,850 CRANBERRY WOODS DRIVE,,CRANBERRY TWP,PA,16066,12600
80,Athletics,7140,192663,DRS ARCHITECTS INC,ONE GATEWAY CENTER,17TH FLOOR,PITTSBURGH,PA,15222-0000,12600
90,Western Psychiatric Institute and Clinic,6400,628632,CAYUSE LLC,121 SW SALMON ST STE 900,BLDG 1 9TH FL,PORTLAND,OR,97204,12614
39,School of Health & Rehabilitation Sciences,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,12672
93,Public Safety and Emergency Management,6400,637402,GEN-MARK,SUNSET BUILDING,2559A BRANDT SCHOOL ROAD SUITE 101,WEXFORD,PA,15090,12672
92,Business and Auxiliary Services,7100,635652,PGH BATTERIES,4017 WASHINGTON RD,PMB 414,MCMURRAY,PA,15317-2520,12673
89,Human Resources,6400,312971,MONSTER WORLDWIDE INC,PO BOX 416803,,BOSTON,MA,02241-6803,12675
31,School of Dental Medicine,6000,529963,JTC TECHNOLOGIES LLC,6060 DUTCHMANS LANE STE 250,,LOUISVILLE,KY,40205,12676
30,SVC Health Sciences,6500,105528,IBM CORP,IBM INTL FOUNDATION,ATTN ANN MARIE KAPLAN,ARMONK,NY,10504,12690
44,Bradford Campus,6000,161282,WM T SPAEDER CO INC,PO BOX 10066,,ERIE,PA,16514,12700
05,Student Affairs,6400,480931,CONNECTEDSIGN LLC,"480 NEW HOLLAND AVE, SUITE 6202",,LANCASTER,PA,17602,12712
42,Greensburg Campus,7100,185454,AB SPECIALTIES INC,1101 RANDALL COURT,SUITE 105,EXPORT,PA,15632,12716
44,Bradford Campus,6400,544077,CALLAHAN VENDING LLC,710 KEATING AVE,,OLEAN,NY,14760,12734
54,Office of University Counsel,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,12744
06,Kenneth P. Dietrich School of Arts and Sciences,6000,700564,TRAK MACHINE TOOLS,2615 HOMESTEAD PL,,RANCHO DOMINQUEZ,CA,90220,12749
44,Bradford Campus,6000,487952,BSN SPORTS INC,1180-A CALIFORNIA AVE,,CORONA,CA,92881,12802
92,Business and Auxiliary Services,7100,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,12821
44,Bradford Campus,7135,158297,JC EHRLICH CO INC,"700 BURSCA DRIVE, SUITE 705",,BRIDGEVILLE,PA,15017,12835
67,Facilities Management,6000,122593,APPLIED INDUSTRIAL TECHNOLOGY,22510 NETWORK PL,,CHICAGO,IL,60673-1225,12850
80,Athletics,6000,689157,VERT,1231 NE 8TH AVE 2ND FL,,FORT LAUDERDALE,FL,33304,12854
22,School of Education,6400,628632,CAYUSE LLC,121 SW SALMON ST STE 900,BLDG 1 9TH FL,PORTLAND,OR,97204,12856
85,SOMD Administration,7100,326935,GENERAL ANESTHETIC SERVICE INC,1900 SLEEPY HOLLOW ROAD,,SOUTH PARK,PA,15129,12870
05,Student Affairs,6400,582183,HANDSHAKE,660 4TH ST #113,,SAN FRANCISCO,CA,94107,12875
92,Business and Auxiliary Services,6400,665192,BIKE SHARE PITTSBURGH INC,3328 PENN AVENUE,,PITTSBURGH,PA,15201,12900
90,Western Psychiatric Institute and Clinic,6000,576403,IDASHBOARDS,900 TOWER DRIVE 4TH FLOOR,,TROY,MI,48098,12902
23,Swanson School of Engineering,6000,161430,NOVANTA CORP,125 MIDDLESEX TURNPIKE,,BEDFORD,MA,07130,12922
05,Student Affairs,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,12933
85,SOMD Administration,6900,103656,DUQUESNE CLUB,325 6TH AVE,,PITTSBURGH,PA,15222,12942
06,Kenneth P. Dietrich School of Arts and Sciences,6000,518877,LASER COMPONENTS USA INC,116 S RIVER RD UNIT C,,BEDFORD,NH,03110,12950
42,Greensburg Campus,7100,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,12960
44,Bradford Campus,7100,211798,EARTH-WORKS BY BILL WEIDOW,39 ROCHESTER ST,,BRADFORD,PA,16701,12986
06,Kenneth P. Dietrich School of Arts and Sciences,6000,472593,FITBIT INC,DEPARTMENT CH 16970,,PALATINE,IL,60055-6970,12990
35,School of Medicine,6000,100369,ALLENTOWN INC,165 RT 526,,ALLENTOWN,NJ,08501,12993
61,Pitt Information Technology,6400,592718,YAKABOD VENTURES INC,2 N MARKET ST SUITE 300,,FREDERICK,MD,21701,12995
42,Greensburg Campus,6400,633427,STUDENTBRIDGE INC,2965 FLOWERS RD S,STE 210,ATLANTA,GA,30341,12998
05,Student Affairs,6000,668362,DEMOCRACY WORKS INC,20 JAY ST STE 840,,BROOKLYN,NY,11201,13000
61,Pitt Information Technology,6400,587249,INFOLOB SOLUTIONS INC,909 LAKE CAROLYN PARKWAY SUITE #120,,IRVING,TX,75039,13000
92,Business and Auxiliary Services,7100,108627,OVERHEAD DOOR CO OF GREATER PITTSBURGH,821 PINE STREET,,JOHNSTOWN,PA,15902,13012
92,Business and Auxiliary Services,7400,497239,PRIORITY WORLDWIDE SERVICES,7361 COCA COLA DR,SUITE E,HANOVER,MD,21076,13018
41,Johnstown Campus,6600,218736,VERIZON WIRELESS,PO BOX 64754,,BALTIMORE,MD,21264-4754,13032
43,Titusville Campus,7000,178334,WASTE MANAGEMENT,WM LAMP TRACKER INC,PO BOX 932962,ATLANTA,GA,31193,13059
42,Greensburg Campus,6000,112981,EASTERN REFRIGERATION SUPPLY,928 SOUTH MAIN STREET,,GREENSBURG,PA,15601,13060
85,SOMD Administration,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,13060
23,Swanson School of Engineering,6000,387413,PHASESPACE INC,1937 OAK PARK BLVD SUITE A,,PLEASANT HILL,CA,94523,13074
83,General University,6400,149540,PITTSBURGH TECHNOLOGY CENTER ASSOCIATION,C/O URBAN REDEVELOPMENT AUTHORITY,OF PITTSBURGH,PITTSBURGH,PA,15219,13089
22,School of Education,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,13091
39,School of Health & Rehabilitation Sciences,6000,483793,"SPS, INC",6025 SHILOH ROAD STE A,,ALPHARETTA,GA,30005,13093
03,SVC Research,6900,594806,"CITI PROGRAM, A DIVISION OF BRANY",1981 MARCUS AVENUE STE 210,,LAKE SUCCESS,NY,11042,13100
