Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
01,Chancellor,6400,622134,"HAMILTON, PETER",424 HENRY STREET,,BROOKLYN,NY,11231,7500
34,Graduate School of Public Health,6900,140783,COUNCIL ON EDUCATION FOR PUBLIC HEALTH,1010 WAYNE AVENUE,SUITE 220,SILVER SPRING,MD,20910-5660,7500
10,Sr V C and Provost,6400,607150,TELZALL LLC,4340 E INDIAN SCHOOL RD STE 21 BOX 522,,PHOENIX,AZ,85018,7500
80,Athletics,6400,571859,BRAND IQ CREATIVE GROUP,600 GRANT ST SUITE 660,,PITTSBURGH,PA,15219,7500
41,Johnstown Campus,6400,588840,BRICKS4KIDZ,C/O ROXANNE JENNER,327 GLESSNER RD,FAIRHOPE,PA,15538,7500
01,Chancellor,6400,536900,PEP PRODUCTIVITY SOLUTIONS INC,318 N CARSON ST #208,,CARSON CITY,NV,89701-4269,7500
01,Chancellor,6400,562181,ADAM REGER LLC,409 EMERSON AVE,,PITTSBURGH,PA,15215,7500
31,School of Dental Medicine,6400,113144,"WYNN, RICHARD L",713 DALE AVE,,BALTIMORE,MD,21206,7500
31,School of Dental Medicine,6400,525473,"HNAT, MICHAEL",3055 WASHINGTON ROAD,SUITE 303,MCMURRAY,PA,15317,7500
05,Student Affairs,6400,297192,"WASHINGTON, JAMES",8331 SCOTTS LEVEL RD,,BALTIMORE,MD,21208,7500
15,College of General Studies,6400,575888,"PISANO, MICHAEL",5468 BLACK STREET,,PITTSBURGH,PA,15206,7500
85,School of Medicine Division Administration,7100,444246,ANIMAGE LLC,3825 HOPYARD RD,SUITE 220,PLEASANTON,CA,94588,7500
54,Office of University Counsel,6400,314168,US PATENT & TRADE MARK OFFICE,2101 CRYSTAL PLAZA RKARCAD,SUITE 311,ARLINGTON,VA,22202,7500
60,Libraries,6500,102399,CHEMICAL ABSTRACTS SERVICE,DOCUMENT DETECTIVE SERVICE,2540 OLENTANGY RIVER RD,COLUMBUS,OH,43202-0228,7510
86,Sr V C Business and Operations,7135,459667,TRADEBE TREATMENT AND RECYCLING LLC,P.O. BOX 809041,,CHICAGO,IL,60680,7512
92,Business Operations,7400,104970,HACKETT PUBLISHING CO INC,PO BOX 390007,,CAMBRIDGE,MA,02139,7514
60,Libraries,6500,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,7516
06,Kenneth P. Dietrich School of Arts and Sciences,6000,118891,VERNIER SOFTWARE,13979 SW MILLIKAN WAY,,BEAVERTON,OR,97005,7518
92,Business Operations,7400,610633,HANES GEAR FOR SPORTS,PCARD,,,KS,662190000,7522
80,Athletics,7100,227301,SMAIL AUTOMOTIVE,PO BOX 610 RT 30 E,,GREENSBURG,PA,15601,7531
55,UPMC Hillman Cancer Center,6400,607738,JIM ICE & ASSOCIATES,3925 REED BLVD STE 203A,,MURRYSVILLE,PA,15668,7534
15,College of General Studies,6400,424196,VICTORY MEDIA INC,420 ROUSER RD. BLD. #3 STE. 101,,CORAOPOLIS,PA,15108,7539
80,Athletics,6000,240278,ALL PRO EMBROIDERY/ROHM HOLDINGS INC,4854 STREETS RUN RD,,PITTSBURGH,PA,15236,7544
85,School of Medicine Division Administration,6400,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,7551
34,Graduate School of Public Health,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,7552
44,Bradford Campus,6000,105014,HAMPTON INN,180 CHARLOTTE DR,,ALTOONA,PA,16601,7553
56,V C Institutional Advancement,6400,109672,RAFF PRINTING INC,2201 MARY STREET,P.O. BOX 42365,PITTSBURGH,PA,15203,7557
80,Athletics,6000,139296,BANKSVILLE EXPRESS PRINTING,2239 BANKSVILLE RD,,PITTSBURGH,PA,15216,7558
67,Facilities Management,6000,137350,R C KILLIGREW COMPANY,101 CHAPEL HILL DRIVE,,PITSBURGH,PA,15238,7565
61,Computing Services & Systems Development,6400,517414,BELLA CHRISTIES,213 COMMERCIAL AVENUE,,ASPINWALL,PA,15215,7565
41,Johnstown Campus,6000,162254,"ALLEGHENY SUPPLY AND MAINTENANCE CO, INC",PO BOX 186,,DUNCANSVILLE,PA,16635,7571
41,Johnstown Campus,6400,158554,THE CHRONICLE OF HIGHER EDUCATION,PO BOX 1955,,MARION,OH,43305-1955,7579
06,Kenneth P. Dietrich School of Arts and Sciences,6400,100531,AMERICAN CHEMICAL SOCIETY,DEPARTMENT OF CHEMISTRY,0213 GILMAN HALL,AMES,IA,50011,7600
80,Athletics,6400,265541,INSTITUTIONAL SPECIALTIES INC,PO BOX 11528,,PITTSBURGH,PA,15238,7610
87,Chief Financial Officer,6000,374655,JAGGAER,DEPT AT 952232,,ATLANTA,GA,31192-2232,7613
21,Katz Graduate School of Business,6800,271715,KNEPPER PRESS CORPORATION,2251 SWEENEY DRIVE,CLINTON COMMERCE PARK,CLINTON,PA,15026-1818,7613
57,Education-University Service Programs,6000,204333,ADVANTAGE SPORT & FITNESS INC,2255 N TRIPHAMMER ROAD,,ITHACA,NY,14850-0000,7625
10,Sr V C and Provost,6400,363372,"BEMKO, MAUREEN CREAMER",P.O. BOX 342,,EDINBORO,PA,16412,7625
42,Greensburg Campus,6000,303262,APR SUPPLY CO,PCARD,,,,17046,7628
67,Facilities Management,6000,395043,CUSTOM IRRIGATION SYSTEMS,624 ROUTE 228,,MARS,PA,16046,7637
55,UPMC Hillman Cancer Center,6000,102368,CHARLES RIVER LABORATORIES INC,PO BOX 3869,,BOSTON,MA,02241,7645
67,Facilities Management,6000,117608,BOB SCHERER LOCKSMITH INC,1911 SIDNEY ST,,PITTSBURGH,PA,15203,7655
67,Facilities Management,6400,104219,FILTECH INC,PO BOX 421,,WEST HOMESTEAD,PA,15120,7659
80,Athletics,6000,303042,DVSPORT INC,452 HIGHPOINTE DRIVE,,PITTSBURGH,PA,15220,7660
92,Business Operations,7100,495406,OAK HILL COMMON LLC,150 MT VERNON ST STE 520,CORCORAN JENNISON MGMT CO,DORCHESTER,MA,02125,7679
92,Business Operations,7400,606809,UNIVERSITY GIRLS,112 OLDE ASH LANE,,CHARLESTON,WV,25311,7680
23,Swanson School of Engineering,6000,428439,CARDINAL HEALTH 200 LLC,MEDICAL PRODUCTS AND SERVICES,PO BOX 905867,CHARLOTTE,NC,28290-5867,7683
39,School of Health & Rehabilitation Sciences,6000,431890,OTTO BOCK HEALTH CARE,29168 NETWORK PLACE,,CHICAGO,IL,60673-1291,7686
67,Facilities Management,6000,291579,BOVA CORPORATION,PO BOX 118,,VALENCIA,PA,16059,7689
60,Libraries,6000,217050,LAKETON SALES & SERVICE INC,10491 FRANKSTOWN RD,,PITTSBURGH,PA,15235,7700
01,Chancellor,6400,558135,AWESOME FILMS LLC,2653 GLOUCESTER DRIVE,,PITTSBURGH,PA,15241,7700
22,School of Education,6000,523935,TOUCH OF GREY TEES LLC,375 ROCHESTER RD,,PITTSBURGH,PA,15237,7701
44,Bradford Campus,6400,373856,KINETIC SOFTWARE INCORPORATED,100 SUSAN DR,,JOHNSTOWN,PA,15905,7725
56,V C Institutional Advancement,6400,525248,SMARTSHEET INC,P.O. BOX 315,,BELLEVUE,WA,98009-0315,7727
85,School of Medicine Division Administration,7100,106490,KRUMAN EQUIPMENT CO,PO BOX 4038,3000 PENN AVE,PITTSBURGH,PA,15201,7728
80,Athletics,6000,328861,FIRSTCOM MUSIC,1325 CAPITAL PARKWAY - SUITE 109,,CARROLLTON,TX,75006,7728
35,School of Medicine,7100,575201,METTLER-TOLEDO RAININ LLC,27006 NETWORK PLACE,,CHICAGO,IL,60673-1270,7729
44,Bradford Campus,6400,529597,KEYSTONE POWDERED METAL CO,8 HANLEY DR,PO BOX 424,LEWIS RUN,PA,16738,7731
39,School of Health & Rehabilitation Sciences,7100,608000,TERRY HOHMAN PAINTING INC,15 HAYS ST,,PITTSBURGH,PA,15209,7738
35,School of Medicine,6000,102538,FILEMAKER INC,PO BOX 354,,BUFFALO,NY,14207,7748
10,Sr V C and Provost,6400,575667,RAISE LABS INC,180 CAPP ST UNIT 5,,SAN FRANCISCO,CA,94110,7750
44,Bradford Campus,6400,378422,INTERNATIONAL WAXES INC,BOX 56A,45 ROUTE 446,SMETHPORT,PA,16749-5413,7762
80,Athletics,6400,584981,PETERSEN INTERNATIONAL UNDERWRITERS,PO BOX 5146,,HIGH POINT,NC,27262,7763
42,Greensburg Campus,7400,203422,COLOSSEUM ATHLETICS,PO BOX 80009,,CITY OF INDUSTRY,CA,91716-8009,7763
22,School of Education,6900,326656,PAIS,37 E GERMANTOWN PIKE,SUITE 302,PLYMOUTH MEETING,PA,19462-1505,7765
67,Facilities Management,6000,215242,BLACK BOX NETWORK SERVICES,PO BOX 775137,,CHICAGO,IL,60677-5137,7767
61,Computing Services & Systems Development,6400,451542,VELARO INCORPORATED,5020 JERICHO ROAD,,COLUMBIA,MD,21044,7788
89,V C Human Resources,6400,582972,TIDES CENTER,3286 EAST FAIRFAX ROAD,ATTN: AMANDA SHAFFER/HERC DIRECTOR,CLEVELAND HEIGHTS,OH,44118-4206,7800
35,School of Medicine,6000,526483,LAB ALLY LLC,1476 MANNING PARKWAY,,POWELL,OH,43065-7295,7800
44,Bradford Campus,6400,358430,BRADFORD REGIONAL MEDICAL SERVICES,195 PLEASANT ST,,BRADFORD,PA,16701,7800
35,School of Medicine,6000,223769,DLT SOLUTIONS LLC,PO BOX 102549,,ATLANTA,GA,30368,7801
10,Sr V C and Provost,6000,266351,ASSOCIATION OF AMERICAN UNIVERSITY PRESS,71 WEST 23RD STREET,SUITE 901,NEW YORK,NY,10010,7803
85,School of Medicine Division Administration,6000,301759,EMBARCADERO TECHNOLOGIES INC,PO BOX 45162,,SAN FRANCISCO,CA,94145-0162,7808
80,Athletics,6000,424601,FOOT MANAGEMENT INC,7201 FRIENDSHIP ROAD,,PITTSVILLE,MD,21850,7812
67,Facilities Management,6000,542098,PPG ARCHITECTURAL COATINGS,PO BOX 536864,,ATLANTA,GA,30353-6864,7831
01,Chancellor,6000,505445,WYNDHAM PITTSBURGH UNIVERSITY CENTER,545 E JOHN CARPENTER FREEWAY STE 1300,,IRVING,TX,75062,7845
92,Business Operations,7700,495406,OAK HILL COMMON LLC,150 MT VERNON ST STE 520,CORCORAN JENNISON MGMT CO,DORCHESTER,MA,02125,7851
85,School of Medicine Division Administration,6000,318163,EUTHANEX CORP,PO BOX 3544,,PALMER,PA,18043-3544,7853
42,Greensburg Campus,7400,106107,JOHN WILEY & SONS INC,PO BOX 416502,,BOSTON,MA,02241-6502,7855
85,School of Medicine Division Administration,6000,105650,INFORMATION TECHNOLOGY WORKS INC,6340 QUADRANGLE DR,STE 150,CHAPEL HILL,NC,27514,7870
41,Johnstown Campus,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,7870
90,Western Psychiatric Institute and Clinic,6000,109607,QIAGEN INC,P.O. BOX 5132,,CAROL STREAM,IL,60197-5132,7882
80,Athletics,6700,295146,ALPHAGRAPHICS #514,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,7891
85,School of Medicine Division Administration,6000,493586,MESA LABORATORIES,10 EVERGREEN DR,,BOZEMAN,MT,59715,7895
67,Facilities Management,7140,359079,POWELL MECHANICAL INC,PO BOX 2686,,DES PLAINES,IA,60018,7897
85,School of Medicine Division Administration,6000,336117,DRE  MEDICAL INC,1800 WILLIAMSON COURT,,LOUISVILLE,KY,40223,7903
10,Sr V C and Provost,6900,160900,AMERICAN COUNCIL OF LEARNED SOCIETIES,228 EAST 45TH STREET,,NEW YORK,NY,10017-3398,7905
86,Sr V C Business and Operations,6000,529317,CARDIAC LIFE PRODUCTS INC,PO BOX 25755,,ROCHESTER,NY,14625,7913
03,Sr V C Research,6000,551748,SQUARE INC,PCARD,,,PA,152200000,7920
61,Computing Services & Systems Development,6400,438223,KINBER,DIXON UNIVERSITY CENTER,2986 N SECOND ST,HARRISBURG,PA,17110,7920
24,School of Law,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,7926
44,Bradford Campus,6400,310254,TIMES OBSERVER,PO BOX 430,,JAMESTOWN,NY,14702,7928
10,Sr V C and Provost,6700,523786,C & C MAILING SERVICE,4930 S PIONEER RD,,GIBSONIA,PA,15044,7935
35,School of Medicine,7100,310651,MERCO SCIENTIFIC INC,455 MT MORRIS ROAD,,MT MORRIS,PA,15349,7937
80,Athletics,6000,348129,COACHCOMM LLC,205 TECHNOLOGY PARKWAY,,AUBURN,AL,36830,7946
22,School of Education,6400,420993,HORIZON SOFTWARE INTERNATIONAL LLC,P O BOX 934248,,ATLANTA,GA,31193-4248,7950
67,Facilities Management,6000,544382,PENN WHOLESALE KITCHENS,2100 UNIVERSAL RD,,PITTSBURGH,PA,15235,7951
92,Business Operations,6000,193520,AUTOMATED CARD SYSTEMS INC,106 SPRINGFIELD DR,,CANONSBURG,PA,15317,7962
06,Kenneth P. Dietrich School of Arts and Sciences,7100,287072,MERRY'S HARDWARE 'N AUTOMOTIVE,136 W ERIE ST,PO BOX 405,LINESVILLE,PA,16424,7975
55,UPMC Hillman Cancer Center,6000,108406,NUAIRE INC,NW 1483,PO BOX 1450,MINNEAPOLIS,MN,55485,7982
67,Facilities Management,7100,154166,ANIXTER INC,PO BOX 98908,,CHICAGO,IL,60693-8908,7990
31,School of Dental Medicine,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,7993
41,Johnstown Campus,6400,235316,UNIQUE VENUES,PO BOX 7920,37347 US HIGHWAYS 6 & 24,AVON,CO,81620,7995
56,V C Institutional Advancement,6900,578820,RAPIDMINER INC,10 MILK STREET FLOOR 11,,BOSTON,MA,02108,7996
06,Kenneth P. Dietrich School of Arts and Sciences,7100,271331,BRUKER BIOSPIN CORP,15 FORTUNE DR,MANNING PARK,BILLERICA,MA,01821-3991,7996
92,Business Operations,6400,490627,PAYMETRIC INC,11175 CICERO DR,STE 175,ALPHARETTA,GA,30009,7997
06,Kenneth P. Dietrich School of Arts and Sciences,6400,116165,EXPERIAN,5601 E LA PALMA,,ANAHEIM,CA,92807,8000
55,UPMC Hillman Cancer Center,6900,268440,ASSOCIATION OF AMERICAN CANCER INSTITUTE,200 LOTHROP ST,SUITE 308 IROQUOIS BLDG,PITTSBURGH,PA,15213,8000
80,Athletics,6400,110638,SLIPPERY ROCK UNIVERSITY,SLIPPERY ROCK UNIVERSITY/NORTH HLS,2200 GEORGETOWN DR &,SEWICKLEY,PA,15143,8000
41,Johnstown Campus,6400,624851,THE LORDS OF 52ND STREET LLC,7 PRATT BOULEVARD,,GLEN COVE,NY,11542,8000
01,Chancellor,6000,228767,REED SMITH LLP,PO BOX 759052,,BALTIMORE,MD,21275-9052,8000
01,Chancellor,6900,187390,COUNCIL ON COMPETITVENESS,1401 H STREET NW,SUITE 650,WASHINGTON,DC,20005,8000
21,Katz Graduate School of Business,6000,111928,UNIVERSITY OF WISCONSIN,"642 UNIVERSITY DR, EAU CLAIRE HOUSING",688 TOWERS NORTH,EAU CLAIRE,WI,54701,8000
67,Facilities Management,7135,103846,EICHENLAUB INC,PO BOX 111282,,PITTSBURGH,PA,15238,8000
20,Honors College,6400,612787,"MCKIBBEN, WILLIAM",660 WAGON WHEEL ROAD,,RIPTON,VT,05766,8000
01,Chancellor,6400,536889,PALAWAN PRODUCTIONS,2805 N BEACHWOOD DRIVE,,LOS ANGELES,CA,90068,8000
92,Business Operations,6000,110360,SCOTT ELECTRIC CO,PO BOX S,,GREENSBURG,PA,15601-0899,8022
44,Bradford Campus,7400,450883,KAPLAN TEST PREP,KAPLAN HIGHER EDUCATION CORP-NIT,PO BOX 203930,DALLAS,TX,75320-3930,8035
21,Katz Graduate School of Business,6400,588340,"MURRAY, THOMAS PATRICK",12797 MORAN LANE,,SILVER CREEK,NY,14136,8038
35,School of Medicine,6000,104219,FILTECH INC,PO BOX 421,,WEST HOMESTEAD,PA,15120,8053
35,School of Medicine,7100,372326,HIGH AVAILABLITY INC,600 MARKET ST SUITE 210,,CHANHASSEN,MN,55317,8067
24,School of Law,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,8074
67,Facilities Management,7100,302762,INTERTECH SECURITY,519 EAST MAIN STREET,,CARNEGIE,PA,15106,8074
06,Kenneth P. Dietrich School of Arts and Sciences,6400,137660,UNIVERSITY RESIDENT THEATRE ASSOCIATION,1560 BROADWAY STE 1103,,NEW YORK,NY,10036,8076
23,Swanson School of Engineering,6000,115104,LIFE TECHNOLOGIES CORP,PO BOX 79464,,BALTIMORE,MD,21279-0464,8099
22,School of Education,6400,468295,CHILDREN'S INSTITUTE OF PITTSBURGH,1405 SHADY AVENUE,,PITTSBURGH,PA,15217-1350,8100
92,Business Operations,6400,599031,DTE CONSULTING LLC,1503 LAMONT DRIVE,,GIBSONIA,PA,15044,8100
60,Libraries,6000,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,8117
80,Athletics,6400,626310,"RAYMER, JEREMY",2042 TUSTIN ST,,PITTSBURGH,PA,15219,8125
10,Sr V C and Provost,6400,385725,NEWGEN NORTH AMERICAN,8500 SHOAL CREEK BLVD,SUITE 220 BUILDING 4,AUSTIN,TX,78757,8132
24,School of Law,6000,311513,ARAMARK,BCEC,415 SUMMER STREET,BOSTON,MA,02210,8134
92,Business Operations,7100,104241,FIRE FIGHTER SALES AND SERVICE CO,1721 MAIN ST,,PITTSBURGH,PA,15215,8142
92,Business Operations,7135,110360,SCOTT ELECTRIC CO,PO BOX S,,GREENSBURG,PA,15601-0899,8143
06,Kenneth P. Dietrich School of Arts and Sciences,6000,219226,ASYLUM RESEARCH,601 PINE AVE.,,SANTA BARBARA,CA,93117,8144
44,Bradford Campus,7100,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,8148
42,Greensburg Campus,7400,109881,RFSJ INC,101 MOREWOOD ST,,MT PLEASANT,PA,15666,8150
92,Business Operations,7400,587098,YETI COOLERS LLC,PCARD,,,TX,787350000,8151
67,Facilities Management,6000,548545,SPECIFIED SOLUTIONS INC,1200 CUDDY LANE,,CUDDY,PA,15031,8160
67,Facilities Management,6400,141839,IUOE LOCAL 95-95A,300 SALINE STREET,,PITTSBURGH,PA,15207,8163
85,School of Medicine Division Administration,7140,287237,W.G. TOMKO INC,2559 ROUTE 88,,FINLEYVILLE,PA,15332,8170
05,Student Affairs,6400,625050,"TRICKEY, MINNIJEAN BROWN",7354 NORTH FRASER WAY,,BURNABY,,V5J 4Z4,8172
55,UPMC Hillman Cancer Center,6000,373764,FLOWJO LLC,"340 A STREET, STE 203",,ASHLAND,OR,97520,8175
92,Business Operations,6400,542099,TAPINGO INC,"111 NEW MONTGOMERY ST, SUITE 600",,SAN FRANCISCO,CA,94105,8175
22,School of Education,7100,419424,CAREFUSION 211 INC,88253 EXPEDITE WAY,,CHICAGO,IL,60695-0001,8176
85,School of Medicine Division Administration,7100,112734,YORK INTERNATIONAL CORP,JOHNSON CONTROLS,PO BOX 30670,NEW YORK,NY,10087-0670,8182
85,School of Medicine Division Administration,6000,202356,OTTO ENVIRONMENTAL LLC,11015 W LAYTON AVE SUITE A,,GREENFIELD,WI,53228,8192
31,School of Dental Medicine,7400,259365,SYBRON ENDO,14337 COLLECTION CENTER DR,,CHICAGO,IL,60693,8194
92,Business Operations,6000,111667,ULINE,PO BOX 88741,,CHICAGO,IL,60680-1741,8194
06,Kenneth P. Dietrich School of Arts and Sciences,6400,612776,"FABINA, JACOB",91 TROWBRIDGE STREET APT 24,,CAMBRIDGE,MA,02138,8200
33,School of Pharmacy,6900,204759,ACPE,20 N. CLARK ST,SUITE 2500,CHICAGO,IL,60602,8203
80,Athletics,7700,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,8228
23,Swanson School of Engineering,6000,100213,AG TRIMBLE CO,2889 GLENMORE AVE,STE 1,PITTSBURGH,PA,15216-2161,8229
35,School of Medicine,6000,559483,ENVIGO RMS INC,3565 PAYSPHERE CIRCLE,,CHICAGO,IL,60674,8238
44,Bradford Campus,6000,535748,SUPPLYHOUSE.COM,PCARD,,,NY,117350000,8240
44,Bradford Campus,7140,433297,GLASS ERECTORS INC,315 MAIN ST,PO BOX 216,REYNOLDSVILLE,PA,15851,8244
92,Business Operations,7400,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,8247
22,School of Education,6400,270675,RED OAK BRANDED SOLUTIONS,531 PHILADELPHIA STREET,,INDIANA,PA,15701,8250
67,Facilities Management,7100,179700,HITE CO 1,PO BOX 1754,,ALTOONA,PA,16603-1754,8262
43,Titusville Campus,6400,406782,ACADEMIC HEALTHPLANS INC,1005 GLADE ROAD,,COLLEYVILLE,TX,76034-1605,8272
24,School of Law,6500,372253,BLOOMBERG,BNA,PO BOX 17009,BALTIMORE,MD,21297-1009,8273
85,School of Medicine Division Administration,6000,439201,ZOHO CORPORATION,PO BOX 742760,,LOS ANGELES,CA,90074-2760,8274
80,Athletics,6400,612004,JUHASZ CREATIVE LLC,4525 CRESTVIEW DR,,SYLVANIA,OH,43560,8280
85,School of Medicine Division Administration,7100,499626,SERVICE EXPRESS INC,3854 BROADMOOR AVENUE SE,,GRAND RAPIDS,MI,49512,8280
67,Facilities Management,6000,268199,JOHNSON CONTROLS FIRE PROTECTION LP,"3120 UNIONVILLE ROAD, SUITE 400",,CRANBERRY TOWNSHIP,PA,16066,8283
06,Kenneth P. Dietrich School of Arts and Sciences,6000,534786,FORMLABS INC,35 MEDFORD STREET,SUITE 201,SOMERVILLE,MA,02143,8284
06,Kenneth P. Dietrich School of Arts and Sciences,7100,289286,ESPYVILLE HEATING,PO BOX 25,,LINESVILLE,PA,16424,8290
85,School of Medicine Division Administration,7100,111511,TOTAL EQUIPMENT CO,432 MAPLEWOOD AVE,,AMBRIDGE,PA,15003,8291
67,Facilities Management,6000,220450,"HARRINGTON INDUSTRIAL PLASTICS, INC.",PO BOX 13346,,BALTIMORE,MD,21203,8306
85,School of Medicine Division Administration,6000,103565,DORMONT APPLIANCE CENTER,2875 W LIBERTY AVE,,PITTSBURGH,PA,15216,8310
67,Facilities Management,7135,130696,ALL WATER SYSTEMS,543 BRADDOCK AVENUE,KEYSTONE COMMONS,EAST PITTSBURGH,PA,15112,8311
03,Sr V C Research,6400,609577,BAER CROSSEY MCDEMUS LLC,1500 WALNUT ST STE 501,,PHILADELPHIA,PA,19102,8313
92,Business Operations,6000,624935,DESTRUCTDATA INC,34 DOVER POINT ROAD SUITE 300,,DOVER,NH,03820,8320
03,Sr V C Research,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,8320
80,Athletics,6000,337726,ROSEMARYS SPECIALTY ADVERTISING,20 CAMBRIDGE DRIVE,,IRWIN,PA,15642,8322
55,UPMC Hillman Cancer Center,6000,430037,BIOSURPLUS INC,10805 VISTA SORRENTO PARKWAY,SUITE 200,SAN DIEGO,CA,92121,8327
86,Sr V C Business and Operations,7100,196770,G&G FITNESS EQUIPMENT,300 PLAZA,MALL BLVD,MONROEVILLE,PA,15146,8328
31,School of Dental Medicine,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,8329
05,Student Affairs,6400,556482,GUARDIANS OF SOUND INC,600 FORBES AVE,,PITTSBURGH,PA,15219-2115,8350
06,Kenneth P. Dietrich School of Arts and Sciences,7140,534198,DAN TAYLOR INTERIORS INC,700 BURSCA DR SUITE 701,,BRIDGEVILLE,PA,15017,8350
92,Business Operations,6000,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,8351
44,Bradford Campus,6000,394723,BOSON SOFTWARE LLC,25 CENTURY BLVD,STE 500,NASHVILLE,TN,37214,8354
61,Computing Services & Systems Development,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,8374
44,Bradford Campus,7400,323955,OAK HALL INDUSTRIES LP,310 HACKETT BLVD,,ALBANY,NY,12208,8376
85,School of Medicine Division Administration,7100,107838,MUELLER'S HARDWARE INC,526 E OHIO ST,,PITTSBURGH,PA,15212,8379
92,Business Operations,7100,598308,"CLIVILLES, STELLA M",ANTONSANTI FAURE 1492,,SAN JUAN,,00927,8380
85,School of Medicine Division Administration,6000,112585,WITT PEST MANAGEMENT,3351 BIGELOW BLVD,,PITTSBURGH,PA,15219,8396
31,School of Dental Medicine,7140,592434,US WATER SERVICES INC,PO BOX 851361,,MINNEAPOLIS,MN,55485-1361,8400
21,Katz Graduate School of Business,6000,601183,APBM NFP,980 NORTH MICHIGAN AVE SUITE 1400,,CHICAGO,IL,60611-7500,8400
06,Kenneth P. Dietrich School of Arts and Sciences,6000,107169,MAROADI TRANSFER AND STORAGE INC,1850 GILL HALL RD,RT 30,FINELYVILLE,PA,15332,8400
10,Sr V C and Provost,6900,100034,AAC&U,SUBSCRIPTIONS,1818 R ST NW,WASHINGTON,DC,20009,8410
31,School of Dental Medicine,6000,336425,ASSOCIATED BAG COMPANY,PO BOX 8820,,CAROL STREAM,IL,60197-8820,8419
41,Johnstown Campus,6400,513287,EAGLES RIDGE,334 BUDFIELD STREET,SUITE 134,JOHNSTOWN,PA,15904,8420
42,Greensburg Campus,6000,107746,MOORE MEDICAL LLC,PO BOX 99718,,CHICAGO,IL,60696,8429
92,Business Operations,7400,306734,BAKER & TAYLOR BOOKS,PO BOX 277938,,ATLANTA,GA,30384-7938,8434
06,Kenneth P. Dietrich School of Arts and Sciences,6000,313916,GENESEE SCIENTIFIC CORP,"900 VERNON WAY, SUITE 101",,EL CAJON,CA,92020,8435
85,School of Medicine Division Administration,7100,117606,BM KRAMER & CO INC,69 SOUTH 20TH ST,,PITTSBURGH,PA,15203-1986,8437
03,Sr V C Research,6400,571824,URBAN VENTURE GROUP INC,6848 MERWOOD ST,,COLUMBUS,OH,43235,8443
01,Chancellor,6000,353889,ON MOTION MEDIA,209 9TH STREET,SUITE 202,PITTSBURGH,PA,15222,8450
60,Libraries,6900,118110,COALITION FOR NETWORKED INFORMATION,21 DUPONT CIRCLE,NW STE #800,WASHINGTON,DC,20036-1118,8450
92,Business Operations,7400,112550,WINCRAFT INC,SDS-12-1806,P O BOX 86,MINNEAPOLIS,MN,55486-1806,8450
92,Business Operations,7135,100223,AGRECYCLE INC,PO BOX 38783,,PITTSBURGH,PA,15238,8463
35,School of Medicine,6400,435462,XFORTY TECHNOLOGIES,192 W RIDGE PIKE STE #2,,LIMERICK,PA,19468,8466
60,Libraries,6500,106796,LIBROS CENTROAMERICANOS,PO BOX 2203,,REDLANDS,CA,92373,8469
10,Sr V C and Provost,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,8478
23,Swanson School of Engineering,6800,100213,AG TRIMBLE CO,2889 GLENMORE AVE,STE 1,PITTSBURGH,PA,15216-2161,8490
80,Athletics,6000,519301,B & R POOLS AND SWIM SHOP,1105 WASHINGTON BLVD,,PITTSBURGH,PA,15206,8494
23,Swanson School of Engineering,6000,509937,GO-U LLC,2310 RIDGE AVENUE,,EVANSTON,IL,60201,8500
80,Athletics,6000,231122,BOXWOOD TECHNOLOGY INC,130 COCKEYSVILLE ROAD,SUITE 300 MAILSTOP 127830,COCKEYSVILLE,MD,21030,8500
