RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,Szipcode,Amount,
92,Business Operations,7100,632623,STARTER CORP,120 COOL SPRINGS LANE,,HARRISON CITY,PA,15636,7560,
24,School of Law,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,7561,
61,Computing Services & Systems Development,6400,517414,BELLA CHRISTIE & LIL' Z'S SWEET BOUTIQUE,213 COMMERCIAL AVENUE,,ASPINWALL,PA,15215,7565,
35,School of Medicine,6000,277999,GENEWIZ LLC,PO BOX 3865,,CAROL STREAM,IL,60132-3865,7565,
03,Sr V C Research,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,7585,
23,Swanson School of Engineering,6400,154758,ASEE,P.O. BOX 48056-C,CONVENTIONS & SEMINARS,ASHBURN,VA,20146,7600,
56,Division of Philanthropic and Alumni Engagement,6800,295146,ALPHAGRAPHICS IN THE CULTURAL DISTRICT,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,7604,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,139296,BANKSVILLE EXPRESS PRINTING,2239 BANKSVILLE RD,,PITTSBURGH,PA,15216,7608,
10,Sr V C and Provost,6400,625167,NICOLE WAYLAND EDITING,14347 91ST AVE,,SEMINOLE,FL,33776,7623,
35,School of Medicine,6000,632167,BURKEMICHAEL+,833 BEECH AVE,,PITTSBURGH,PA,15233,7625,
92,Business Operations,7100,354704,OELER INDUSTRIES INC,4700 CLAIRTON BLVD,SUITE 100B,PITTSBURGH,PA,15236,7645,
85,School of Medicine Division Administration,6600,534443,"SPOK, INC",PO BOX 660324,,DALLAS,TX,75266-0324,7649,
44,Bradford Campus,6400,340453,PROTOCOL 80 INC,646 INTERSTATE PKY,,BRADFORD,PA,16701,7650,
92,Business Operations,7100,193379,SHULTS FORD,2871 FREEPORT RD,,PITTSBURGH,PA,15238,7653,
34,Graduate School of Public Health,7700,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,7658,
56,Division of Philanthropic and Alumni Engagement,6900,632569,SOCIALTABLES INC,DEPT CH 19932,,PALATINE,IL,60055-9932,7660,
44,Bradford Campus,6400,467445,KANE INNOVATIONS INC,2250 POWELL AVE,,ERIE,PA,16506,7666,
41,Johnstown Campus,6800,371909,"SINGLE, ALICE",605 SEESETOWN ROAD,,SIDMAN,PA,15955,7668,
23,Swanson School of Engineering,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,7677,
35,School of Medicine,6000,106535,LABORATORY PRODUCTS SALES INC,1665 BUFFALO RD,,ROCHESTER,NY,14624,7678,
85,School of Medicine Division Administration,7100,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,7680,
31,School of Dental Medicine,7400,101304,BAY MEDICAL INC,13325 U S HWY 19 N,,CLEARWATER,FL,34624,7686,
44,Bradford Campus,7400,323955,OAK HALL INDUSTRIES LP,310 HACKETT BLVD,,ALBANY,NY,12208,7698,
44,Bradford Campus,6000,102136,CAROLINA BIOLOGICAL SUPPLY CO,2700 YORK ROAD,,BURLINGTON,NC,27215,7700,
21,Katz Graduate School of Business,6400,638709,C3 TRANSFORMATION,PO BOX 3615,,BALTIMORE,MD,21214,7731,
80,Athletics,6000,240436,4IMPRINT INC,25303 NETWORK PLACE,,CHICAGO,IL,60673-1253,7745,
44,Bradford Campus,7100,352464,ACE VIKING ELECTRIC MOTOR CO INC,2222 EAST 30TH ST,,ERIE,PA,16510,7747,
42,Greensburg Campus,6000,540910,SCHUBERT EQUIPMENT SALES INC,582 STEINER BRIDGE ROAD,,VALENCIA,PA,16059,7750,
85,School of Medicine Division Administration,7100,483085,TECNIPLAST USA INC,1345 ENTERPRISE DR,2ND FL,WEST CHESTER,PA,19380,7751,
32,School of Nursing,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,7763,
42,Greensburg Campus,7100,183341,SSM INDUSTRIES INC,3401 GRAND AVE,,PITTSBURGH,PA,15225,7767,
21,Katz Graduate School of Business,6000,585647,ZOOM VIDEO COMMUNICATIONS INC,PO BOX 398843,,SAN FRANCISCO,CA,94139-8843,7772,
67,Facilities Management,7140,104384,FRANKLIN INTERIORS,PO BOX 6107,,HERMITAGE,PA,16148-0923,7779,
44,Bradford Campus,6400,155441,NEON ENTERTAINMENT,29 CAMPBELL RD,,BUFFALO,NY,14215,7780,
67,Facilities Management,7140,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,7783,
94,School of Computing and Information,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,7790,
55,UPMC Hillman Cancer Center,6000,302906,MORAN SCIENTIFIC,430 GREENWOOD DRIVE,,GREENSBURG,PA,15601,7792,
34,Graduate School of Public Health,6900,140783,COUNCIL ON EDUCATION FOR PUBLIC HEALTH,1010 WAYNE AVENUE,SUITE 220,SILVER SPRING,MD,20910-5660,7800,
56,Division of Philanthropic and Alumni Engagement,6000,162313,RITZ-CARLTON NAPLES,PENTAGON CITY,1250 HAYES STREET,ARLINGTON,VA,22202,7806,
67,Facilities Management,6000,111480,TOBEY-KARG SERVICE AGENCY,431 JANE ST,,CARNEGIE,PA,15106,7809,
23,Swanson School of Engineering,7300,334021,SOLDIERS & SAILORS MEMORIAL HALL,4141 5TH AVENUE,,PITTSBURGH,PA,15213,7840,
39,School of Health & Rehabilitation Sciences,6000,619836,POLYMERSHAPES LLC,24482 NETWORK PL,LB24482 JP MORGAN CHASE,CHICAGO,IL,60673-1244,7848,
80,Athletics,6400,211120,S&S PROCESSING INC,PO BOX 32,,ELLWOOD CITY,PA,16117-0000,7850,
61,Computing Services & Systems Development,6400,438223,KINBER,DIXON UNIVERSITY CENTER,2986 N SECOND ST,HARRISBURG,PA,17110,7860,
67,Facilities Management,7135,569662,GORDIAN GROUP INC,PO BOX 751959,,CHARLOTTE,NC,28275-1959,7862,
05,Student Affairs,6000,111560,TRAU AND LOEVNER,838 BRADDOCK AVE,,BRADDOCK,PA,15104,7864,
41,Johnstown Campus,7100,498182,EASTERN DOOR CONTROLS INC,125 LAFFERTY ST,,JEANNETTE,PA,15644,7865,
92,Business Operations,7100,104241,FIRE FIGHTER SALES AND SERVICE CO,1721 MAIN ST,,PITTSBURGH,PA,15215,7867,
56,Division of Philanthropic and Alumni Engagement,6800,109672,RAFF PRINTING INC,P.O. BOX 42365,,PITTSBURGH,PA,15203,7874,
80,Athletics,6000,643956,DIALSOURCE,660 J ST STE 460,,SACRAMENTO,CA,95814,7878,
85,School of Medicine Division Administration,7100,499626,SERVICE EXPRESS INC,3854 BROADMOOR AVENUE SE,,GRAND RAPIDS,MI,49512,7880,
31,School of Dental Medicine,6000,466348,OSTEOGENICS BIOMEDICAL INC,4620 71ST STREET,BLDG 78,LUBBOCK,TX,79424-2230,7904,
86,Sr V C Business and Operations,6000,295770,NEW BALANCE PITTSBURGH,112 WEST BRIDGE ST,,HOMESTEAD,PA,15120,7907,
05,Student Affairs,6000,163484,LAURELVILLE MENNONITE CHURCH CENTER,941 LAURELVILLE LANE,,MT PLEASANT,PA,15666-8908,7911,
56,Division of Philanthropic and Alumni Engagement,6400,103489,DIRECT MAIL SERVICE INC,930 PENN AVE,,PITTSBURGH,PA,15222-3785,7915,
44,Bradford Campus,7400,194223,PEARSON EDUCATION,PO BOX 409479,,ATLANTA,GA,30384-9479,7919,
23,Swanson School of Engineering,6000,185180,MENTOR GRAPHICS CORP,PO BOX 3912,,CAROL STREAM,IL,60132-3912,7920,
94,School of Computing and Information,6000,540380,DIGITAL OCEAN INC,PCARD,,,NY,100130000,7920,
42,Greensburg Campus,7400,103587,DOUGLAS STEWART CO INC,DEPT 7215,,CAROL STREAM,IL,60122-7215,7923,
06,Kenneth P. Dietrich School of Arts and Sciences,7140,108406,NUAIRE INC,NW 1483,PO BOX 1450,MINNEAPOLIS,MN,55485,7924,
85,School of Medicine Division Administration,7100,110437,SERVICE EQUIPMENT CO INC,PO BOX 4180,10 BEN AVON HEIGHTS RD,PITTSBURGH,PA,15202,7927,
67,Facilities Management,7100,273114,PENN HILLS RENTAL,11125 FRANKSTOWN ROAD,,PITTSBURGH,PA,15235,7928,
35,School of Medicine,6000,170616,USA SCIENTIFIC INC,PO BOX 3565,,OCALA,FL,34478,7931,
92,Business Operations,7400,193765,FASHION SEAL UNIFORMS,PO BOX 932058,,ATLANTA,GA,31193-2058,7938,
85,School of Medicine Division Administration,6000,111480,TOBEY-KARG SERVICE AGENCY,431 JANE ST,,CARNEGIE,PA,15106,7950,
30,Sr V C Health Sciences,6400,600602,DECISIONWISE LLC,815 W 450 S,,SPRINGVILLE,UT,84663,7950,
01,Chancellor,6400,312097,"AMEN, KEIGHTLEY",376 WILLOWHEDGE DRIVE,,MONROEVILLE,PA,15146,7960,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,463008,MOUNTAIN PRODUCTIONS,80 NEW FREDERICK ST,,WILKES BARRE,PA,18702,7974,
67,Facilities Management,6000,495350,GREEN PLAQUE LLC,4000 N CHARLES STREET SUITE 707,,BALTIMORE,MD,21218,7977,
39,School of Health & Rehabilitation Sciences,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,7986,
67,Facilities Management,7100,386411,HOFFMAN ELECTRIC,1400 WILDWOOD ROAD,,GIBSONIA,PA,15044,7990,
85,School of Medicine Division Administration,7100,326935,GENERAL ANESTHETIC SERVICE INC,1900 SLEEPY HOLLOW ROAD,,SOUTH PARK,PA,15129,7995,
56,Division of Philanthropic and Alumni Engagement,6900,578820,RAPIDMINER INC,10 MILK STREET FLOOR 11,,BOSTON,MA,02108,7996,
01,Chancellor,6400,370373,VISITPITTSBURGH,REGIONAL ENTERPRISE TOWER,425 SIXTH AVENUE 30TH FLOOR,PITTSBURGH,PA,15219,8000,
56,Division of Philanthropic and Alumni Engagement,6700,113479,UNITED STATES POSTAL SERVICE,3900 CROWN ROAD,RM 126,ATLANTA,PA,30304-9651,8000,
55,UPMC Hillman Cancer Center,6400,607738,JIM ICE & ASSOCIATES,3925 REED BLVD STE 203A,,MURRYSVILLE,PA,15668,8000,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,434037,3I,5124 N WASHINGTON ST,,DENVER,CO,80216,8000,
06,Kenneth P. Dietrich School of Arts and Sciences,7100,479212,EMD MILLIPORE CORP,80 ASHLY ROAD,,BEDFORD,MA,01730-0000,8000,
21,Katz Graduate School of Business,6000,111928,UNIVERSITY OF WISCONSIN,"642 UNIVERSITY DR, EAU CLAIRE HOUSING",688 TOWERS NORTH,EAU CLAIRE,WI,54701,8000,
42,Greensburg Campus,6400,420596,CAPPEX.COM LLC,230 WEST MONROE ST,SUITE 1200,CHICAGO,IL,60606,8000,
44,Bradford Campus,6400,358430,BRADFORD REGIONAL MEDICAL SERVICES,195 PLEASANT ST,,BRADFORD,PA,16701,8000,
44,Bradford Campus,6400,636986,NEW YORK THEATRE BALLET,131 EAST 10TH ST,2ND FL,NEW YORK,NY,10003,8000,
60,Libraries,6400,362849,ITHAKA STRATEGY & RESEARCH,PO BOX 419654,GENERAL POST OFFICE,BOSTON,MA,02241-9654,8000,
60,Libraries,6500,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,8000,
80,Athletics,6000,639580,L-IMAGES,28201 JOHN R,,MADISON HTS,MI,48071,8004,
44,Bradford Campus,7400,119654,RK STEIN & CO,300 MT LEBANON BLVD,,PITTSBURGH,PA,15234,8008,
30,Sr V C Health Sciences,6800,109672,RAFF PRINTING INC,P.O. BOX 42365,,PITTSBURGH,PA,15203,8020,
85,School of Medicine Division Administration,7140,445150,SPECTRUM ENVIRONMENTAL INC,102 TECHNOLOGY LANE,,EXPORT,PA,15632,8028,
54,Office of University Counsel,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,8033,
67,Facilities Management,7100,333380,ROCKWELL EQUIPMENT & SUPPLY COMPANY,PO BOX 114,,NORTH VERSAILLES,PA,15137,8035,
22,School of Education,6900,326656,PAIS,37 E GERMANTOWN PIKE,SUITE 302,PLYMOUTH MEETING,PA,19462-1505,8036,
86,Sr V C Business and Operations,7100,605982,VERTIV CORPORATION,PO BOX 70474,,CHICAGO,IL,60673,8038,
90,Western Psychiatric Institute and Clinic,6000,400323,BRAIN VISION LLC,"2530 MERIDIAN PARKWAY, SUITE 300",,DURHAM,NC,27713,8041,
85,School of Medicine Division Administration,6000,457577,ATLASSIAN PTY LTD,32151 COLLECTIONS CENTER DR,,CHICAGO,IL,60693-0321,8042,
67,Facilities Management,7100,556067,FAIRFIELD LANDSCAPING,102 CECIL HENDERSON ROAD,,CANONSBURG,PA,15317,8050,
35,School of Medicine,7100,380920,PRECISION X-RAY INC,15 COMMERCE DRIVE,UNIT 1,NORTH BRANFORD,CT,06471,8075,
31,School of Dental Medicine,6000,100750,AMERICAN STUDENT DENTAL ASSN,211 E CHICAGO AVE,STE 840,CHICAGO,IL,60611,8075,
05,Student Affairs,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,8080,
44,Bradford Campus,6400,102630,COHEN AND GRIGSBY PC,625 LIBERTY AVE,2900 CNG TOWER,PITTSBURGH,PA,15222,8082,
56,Division of Philanthropic and Alumni Engagement,6400,109053,PG CALC INC,129 MT AUBURN ST,,CAMBRIDGE,MA,02138,8086,
21,Katz Graduate School of Business,6400,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026-1818,8093,
89,VC Human Resources,6900,112667,WRIGHT STATE UNIVERSITY,OHIOLINK,2455 NORTH STAR ROAD,COLUMBUS,OH,43225,8100,
44,Bradford Campus,6400,373856,KINETIC SOFTWARE INCORPORATED,100 SUSAN DR,,JOHNSTOWN,PA,15905,8115,
85,School of Medicine Division Administration,6000,301759,EMBARCADERO TECHNOLOGIES INC,PO BOX 45162,,SAN FRANCISCO,CA,94145-0162,8120,
32,School of Nursing,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,8136,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,507201,EAST COAST MICROWAVE SALES & DISTRIBUTIO,70 TOWER OFFICE PARK,,WOBURN,MA,01801,8137,
41,Johnstown Campus,7100,216384,BARCLAY ELECTRIC,894 FRANKSTOWN RD,,SIDMAN,PA,15955,8142,
44,Bradford Campus,6400,553140,EMINENCE CONSULTING INC,297 HOWARD AVE,,JAMESTOWN,NY,14701,8150,
92,Business Operations,7400,105188,HEETER DIRECT,441 TECHNOLOGY DR,,CANONSBURG,PA,15317,8159,
80,Athletics,6800,650703,HERRADA PRINTING INC,2930 MERRELL RD,,DALLAS,TX,75229,8171,
01,Chancellor,7400,105188,HEETER DIRECT,441 TECHNOLOGY DR,,CANONSBURG,PA,15317,8176,
67,Facilities Management,6000,247809,GLOBAL INDUSTRIAL EQUIPMENT,2505 MILL CENTER PKWY,,BUFORD,GA,30518-3700,8181,
41,Johnstown Campus,6000,108046,NATIONAL INSTRUMENTS CORP,6504 BRIDGE POINT PARKWAY,,AUSTIN,TX,787305039,8187,
90,Western Psychiatric Institute and Clinic,6800,146881,SPRINGER NATURE AMERICA INC,PO BOX 5054,,BRENTWOOD,TN,37024-5054,8190,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,110967,STANFORD RESEARCH SYSTEMS,1290-D REAMWOOD AVE,,SUNNYVALE,CA,94089,8190,
61,Computing Services & Systems Development,7140,111724,UNITED SAFETY SERVICES INC,416 E MAIN ST,,CARNEGIE,PA,15106,8200,
10,Sr V C and Provost,6400,622475,"BAX, JESSICA LETOURNEUR",4307 MONTPELIER PL,,COLUMBIA,MO,65203,8200,
31,School of Dental Medicine,6000,102368,CHARLES RIVER LABORATORIES INC,PO BOX 3869,,BOSTON,MA,02241,8206,
60,Libraries,6400,197483,WARREN ASSOCIATES,2901 BRIGHTON ROAD,,PITTSBURGH,PA,15212,8208,
92,Business Operations,6400,614085,HEALTHY ENVIRONMENTS LLC,60 PROGRESS AVE,,CRANBERRY TWP,PA,16066,8210,
80,Athletics,6000,457805,AV LAUTTAMUS COMMUNICATIONS INC,29 NOBLESTOWN RD,,CARNEGIE,PA,15106,8213,
85,School of Medicine Division Administration,7100,117606,BM KRAMER & CO INC,69 SOUTH 20TH ST,,PITTSBURGH,PA,15203-1986,8217,
85,School of Medicine Division Administration,6000,628632,CAYUSE LLC,121 SW SALMON ST STE 900,BLDG 1 9TH FL,PORTLAND,OR,97204,8220,
42,Greensburg Campus,6000,103113,CULLIGAN WATER CONDITIONING,1502 INDUSTRIAL DR,,ERIE,PA,16505,8220,
02,Secretary,6900,331720,PENNSYLVANIA LEGISLATIVE SERVICES LLC,PO BOX 226,,HARRISBURG,PA,17106-0226,8225,
80,Athletics,7700,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,8228,
01,Chancellor,6000,470395,FACEBOOK,,,,,94304,8242,
42,Greensburg Campus,6400,100066,ABCO FIRE PROTECTION INC,PO BOX 400028,,PITTSBURGH,PA,15268-0028,8243,
23,Swanson School of Engineering,6000,105982,JAMECO ELECTRONICS,PO BOX 822,,BELMONT,CA,94002,8246,
67,Facilities Management,6000,515221,RADO CARBONIC GAS CO,541 CORAOPOLIS ROAD,,CORAOPOLIS,PA,15108,8264,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,108797,PAUL LUMBER AND SUPPLY CO,4072 LIBERTY AVE,PO BOX 9280,PITTSBURGH,PA,15224-0280,8266,
92,Business Operations,7400,110922,SPRINGER SCIENCE+BUSINESS MEDIA BV,VAN GODEWIJCKSTRAAT 30,,DORDRECHT,,3311 GX,8266,
23,Swanson School of Engineering,6000,326687,TEST EQUITY LLC,2434 MCIVER LN,,CARROLLTON,TX,75006,8273,
02,Secretary,6400,106722,LENDABLE LINENS,105 WINDSOR CT,,MONROEVILLE,PA,15146,8275,
23,Swanson School of Engineering,6000,407809,BLACKROCK MICROSYSTEMS LLC,391 CHIPATA WAY STE G,,SALT LAKE CITY,UT,84108,8278,
41,Johnstown Campus,7100,162073,JESCO INC,500 13TH STREET,,WINDBER,PA,15963,8284,
85,School of Medicine Division Administration,7100,111480,TOBEY-KARG SERVICE AGENCY,431 JANE ST,,CARNEGIE,PA,15106,8290,
85,School of Medicine Division Administration,7100,105056,HAROLD G JONES CO,201 JOHNSON RD SUITE 204,,HOUSTON,PA,15342,8292,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,299733,PROLIFIC PUBLISHING INC,PCARD,,,,91506,8294,
21,Katz Graduate School of Business,6000,123853,LERRO CORP,400 PENN CENTER BLVD,SUITE 721,PITTSBURGH,PA,15235-0000,8294,
35,School of Medicine,6400,418622,TODD E SMITH REMOVAL SERVICE INC,302 HARRISON AVE,,PITTSBURGH,PA,15202,8300,
92,Business Operations,6000,117608,BOB SCHERER LOCKSMITH INC,1911 SIDNEY ST,,PITTSBURGH,PA,15203,8312,
92,Business Operations,7100,528331,KENDALL TOWING & AUTO LLC,1840 FORBES AVE,,PITTSBURGH,PA,15219,8320,
60,Libraries,6500,108645,OXFORD UNIVERSITY PRESS,THE CHANCELLOR MASTERS & SCHOLARS,PO BOX 935696,ATLANTA,GA,31193-5696,8322,
55,UPMC Hillman Cancer Center,6000,395184,MESO SCALE DIAGNOSTICS LLC,ACCOUNTS RECEIVABLE,PO BOX 75112,BALTIMORE,MD,21275-5112,8324,
67,Facilities Management,6400,558750,GROWING SEASONS,700 MILLERS RUN ROAD,PO BOX 461,CUDDY,PA,15031,8350,
67,Facilities Management,6400,105257,HF LENZ CO,1407 SCALP AVE,,JOHNSTOWN,PA,15904,8353,
55,UPMC Hillman Cancer Center,6000,110228,SANTA CRUZ BIOTECHNOLOGY,10410 FINNELL ST,,DALLAS,TX,75220,8361,
67,Facilities Management,6400,634773,PRO-BEL USA INC,29640 UNION CITY BLVD,,UNION CITY,CA,94587,8370,
42,Greensburg Campus,7400,511383,MCGRAW-HILL GLOBAL EDUCATION LLC,LOCKBOX 71545,,CHICAGO,IL,60694-1545,8384,
31,School of Dental Medicine,6000,290947,ALIGN TECHNOLOGY INC,PO BOX 742531,,LOS ANGELES,CA,90074-2531,8388,
67,Facilities Management,7100,109890,RICE ELECTRIC CO,P O BOX 429,,EIGHTY FOUR,PA,15330,8389,
01,Chancellor,6000,584985,ASANA,PCARD,,,CA,941030000,8393,
03,Sr V C Research,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,8423,
67,Facilities Management,7100,103114,CULLY GLASS CORP,916 AHLERS WAY,,PITTSBURGH,PA,15212,8424,
35,School of Medicine,6000,655658,OPTIMIZED RADIOCHEMICAL APPLICATIONS SPR,RUE DE LA GENDARMERIE 50B,,PHILLIPPEVILLE,,,8430,
21,Katz Graduate School of Business,6000,311513,ARAMARK,BCEC,415 SUMMER STREET,BOSTON,MA,02210,8434,
30,Sr V C Health Sciences,6500,102914,COPYRIGHT CLEARANCE CENTER INC,PO BOX 843006,,BOSTON,MA,02284-3006,8441,
55,UPMC Hillman Cancer Center,6800,146881,SPRINGER NATURE AMERICA INC,PO BOX 5054,,BRENTWOOD,TN,37024-5054,8444,
22,School of Education,6000,470395,FACEBOOK,,,,,94304,8444,
60,Libraries,6500,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,8464,
25,Graduate School of Public & International Affairs,6000,632167,BURKEMICHAEL+,833 BEECH AVE,,PITTSBURGH,PA,15233,8476,
80,Athletics,7135,132454,FASTSIGNS,144 W 12TH ST,,ERIE,PA,16501,8478,
31,School of Dental Medicine,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,8481,
06,Kenneth P. Dietrich School of Arts and Sciences,7100,319678,PERKINELMER GENETICS INC,PO BOX 101668,,ATLANTA,GA,30392-1668,8485,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,634981,AMZN MKTP US,PCARD,,,WA,981090000,8497,
56,Division of Philanthropic and Alumni Engagement,6400,558135,AWESOME FILMS LLC,2653 GLOUCESTER DRIVE,,PITTSBURGH,PA,15241,8500,
80,Athletics,6400,120444,LONG ISLAND UNIVERSITY,ACADEMIC & INSTRUCTIONAL RESOURCES,ATTN: DEAN BERNICE BRAID,BROOKLYN,PA,11201-5372,8500,
05,Student Affairs,6400,310846,UPMC PRESBYTERIAN SHADYSIDE,PO BOX 30099,,COLLEGE STATION,TX,77842-3099,8500,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,623643,SHANGHAI CHEMPARTNER CO LTD,NO 5 BLDG 998 HALEI RD,ZHANGJIANG HI-TECH PARK,SHANGHAI,,201203,8500,
44,Bradford Campus,6400,645843,PREHISTORIC AQUARIUM ADVENTURE LLC,420 THROCKMORTON ST,STE 200,FORT WORTH,TX,76102,8500,
39,School of Health & Rehabilitation Sciences,6000,563626,"CREADY, NELLE GWYN","1000 GRANDVIEW AVENUE, #701",,PITTSBURGH,PA,15211,8500,
01,Chancellor,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,8507,
60,Libraries,6500,513874,THIRD IRON LLC,PO BOX 270400,,SAINT PAUL,MN,55127,8510,
85,School of Medicine Division Administration,7100,539110,BC INDUSTRIAL SUPPLY INC,1102 COCHRAN MILL RD,,JEFFERSON HILLS,PA,15025,8521,
34,Graduate School of Public Health,7100,109761,REES SCIENTIFIC CORP,1007 WHITEHEAD RD EXT,,TRENTON,NJ,08638,8525,
42,Greensburg Campus,6000,108025,NATIONAL ENERGY CONTROL CORP,M&T BANK,PO BOX 64611,BALTIMORE,MD,21201-4611,8529,
01,Chancellor,6400,435462,XFORTY TECHNOLOGIES,192 W RIDGE PIKE STE #2,,LIMERICK,PA,19468,8534,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,609668,SWAGELOK PITTSBURGH TRI-STATE AREA,49 MEADE AVE,,PITTSBURGH,PA,15202,8537,
44,Bradford Campus,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,8539,
92,Business Operations,7400,647572,PETER MILLAR LLC,PO BOX 744420,,ATLANTA,GA,30374-4420,8539,
41,Johnstown Campus,6400,478561,TROUPE AMERICA INC,3313 REPUBLIC AVE,ATTN: J. TSAFOYANNIS,MINNEAPOLIS,MN,55426,8548,
56,Division of Philanthropic and Alumni Engagement,6000,610225,AVEPOINT INC,525 WASHINGTON BLVD SUITE 1400,,JERSEY CITY,NJ,07310,8550,
44,Bradford Campus,7100,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,8555,
35,School of Medicine,6000,634981,AMZN MKTP US,PCARD,,,WA,981090000,8556,
35,School of Medicine,7100,430850,SPENCER-VIRNOCHE INC,7900 DAVIS RD NORTH,,CLAY,NY,13041,8570,
10,Sr V C and Provost,6400,349755,"LOEVEN, JUDITH C",159 TWIGSNAPPER RD,,FARMINGTON,ME,04938,8574,
31,School of Dental Medicine,6000,195332,METREX RESEARCH LLC,14340 COLLECTION CENTER DR,,CHICAGO,IL,60693,8574,
31,School of Dental Medicine,6000,118953,SIGMA-ALDRICH INC,PO BOX 535182,,ATLANTA,GA,30353-5182,8588,
20,Honors College,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,8592,
60,Libraries,6500,368179,INFORMA UK LTD,PO BOX 32794,,BOSTON,MA,02241-6658,8594,
35,School of Medicine,6000,470616,AMAZON WEB SERVICES,1,,,WA,,8596,
67,Facilities Management,7135,303820,LAUREL AWNING CO,1573 HANCOCK AVE,,APOLLO,PA,15613,8610,
33,School of Pharmacy,6900,204759,ACPE,20 N. CLARK ST,SUITE 2500,CHICAGO,IL,60602,8613,
67,Facilities Management,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,8635,
85,School of Medicine Division Administration,6000,318163,EUTHANEX CORP,PO BOX 3544,,PALMER,PA,18043-3544,8637,
02,Secretary,6000,111814,UNIVERSITY OF COLORADO,UCHSC,OFFICE OF GRANTS & CONTRACTS,AURORA,CO,80045,8644,
60,Libraries,6500,105244,HERTA BERENGUER L,#1989774614965,FIRST UNION NATIONAL BANK,MIAMI,FL,33152,8645,
85,School of Medicine Division Administration,7100,367806,STRONGLAND ROOFING SYSTEMS INC,1465 AIRPORT ROAD,,VANDERGRIFT,PA,15690,8647,
89,VC Human Resources,6400,457583,LINKEDIN CORPORATION,62228 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693-0622,8650,
55,UPMC Hillman Cancer Center,7100,242090,CTL ANALYZERS LLC,10515 CARNEGIE AVE SUITE 501,,CLEVELAND,OH,44106,8650,
33,School of Pharmacy,6000,435751,WATERS TECH CORP,34 MAPLE ST,,MILFORD,MA,01757,8653,
44,Bradford Campus,6000,303619,WALKER SUPPLY INC,P.O.BOX 126,,BRIDGEVILLE,PA,15017,8654,
42,Greensburg Campus,7100,113018,LEWANDOWSKI EQUIPMENT CO INC,ROUTE 119 SOUTH,RD #2 BOX 204,MT PLEASANT,PA,15666,8657,
60,Libraries,6900,118110,COALITION FOR NETWORKED INFORMATION,21 DUPONT CIRCLE,NW STE #800,WASHINGTON,DC,20036-1118,8660,
33,School of Pharmacy,6000,308483,TURNING TECHNOLOGIES LLC,TURNING TECH 714472,PO BOX 714472,COLUMBUS,OH,43271-4472,8660,
