year,amount,vendor_number,vendor_name,vendor_address,purchaser_department,type
2017,1000,102753,"COMMONWEALTH OF PENNSYLVANIA","OVR
45 NORTH 4TH ST
ALLENTOWN, PA 18102","Business Operations","Professional Memberships"
2017,1000,173448,"SOCIETY OF WOMEN ENGINEERS","2006 SWE REGISTRATION OFFICE
DEPT 20-1082
CAROL STREAM, IL 60197-5940","Swanson School of Engineering","Supplies/Equipment"
2017,1000,527494,"ALLEY, MICHAEL","2426 OAK LEAF DRIVE
STATE COLLEGE, PA 16803","Swanson School of Engineering","Professional Services"
2017,1000,284183,"LITZINGER, KAREN","1709 MIRIAM ST
PITTSBURGH, PA 15218","Swanson School of Engineering","Professional Services"
2017,1000,595484,"TIRRELL, MATTHEW V","1212 N WELLS ST #1801
CHICAGO, IL 60610","Swanson School of Engineering","Professional Services"
2017,1000,118001,"ELSEVIER, INC","CUSTOMER SUPPORT DEPARTMENT
PO BOX 211
AMSTERDAM,  1000 AE","Swanson School of Engineering","Printing/Publishing"
2017,1000,515835,"O'DONNELL, EMILY D","512 EDMOND STREET
APT 1
PITTSBURGH, PA 15224","Swanson School of Engineering","Printing/Publishing"
2017,1000,106107,"JOHN WILEY & SONS INC","PO BOX 416502
BOSTON, MA 02241-6502","Swanson School of Engineering","Printing/Publishing"
2017,1000,597711,"CAUN, SAMANTHA","43 ELWYN AVE
CARNEGIE, PA 15106","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2017,1000,590092,"BYBEE, KEITH","308 SPRING STREET
FAYETTEVILLE, NY 13066","School of Law","Professional Services"
2017,1000,337529,"LITZINGER CAREER CONSULTING","401 SHADY AVE
PITTSBURGH, PA 15206","School of Law","Professional Services"
2017,1000,571832,"YU, HE","520 LUNALILO HOME ROAD APT 8319
HONOLULU, HI 96825","UPMC Hillman Cancer Center","Professional Services"
2017,1000,601816,"LEE, SAM W","110 DUDLEY RD
NEWTON, MA 02459","UPMC Hillman Cancer Center","Professional Services"
2017,1000,439091,"CHEN, JUNJIE","4512 VALERIE STREET
BELLAIRE, TX 77401","UPMC Hillman Cancer Center","Professional Services"
2017,1000,587871,"KARLSEDER, JAN","16040 SALIDA DEL SOL
RAMONA, CA 92065","UPMC Hillman Cancer Center","Professional Services"
2017,1000,595606,"SHANNON, KEVIN","157 HERNANDEZ AVE
SAN FRANCISCO, CA 94127","UPMC Hillman Cancer Center","Professional Services"
2017,1000,244040,"GUAN, KUN-LIANG","UNIVERSITY OF MICHIGAN
1301 EAST CATHERINE STREET
ANN ARBOR, MI 48109","UPMC Hillman Cancer Center","Professional Services"
2017,1000,602934,"VONDERHEIDE, ROBERT H","518 LAFAYETTE RD
MERION STATION, PA 19066","UPMC Hillman Cancer Center","Professional Services"
2017,1000,355331,"BEAUCHAMP, ROBERT DANIEL","1161 21ST AVE SOUTH
D-4316 MCN
NASHVILLE, TN 37232-2730","UPMC Hillman Cancer Center","Professional Services"
2017,1000,109211,"PITTSBURGH TECHNOLOGY COUNCIL","2000 TECHNOLOGY DRIVE
SUITE 100
PITTSBURGH, PA 15219","Computing Services & Systems Development","Professional Services"
2017,1000,600088,"SILVA, JENNIFER","229 HILL TOP ROAD
LEWISBURG, PA 17837","Graduate School of Public Health","Professional Services"
2017,1000,303270,"BORKO, HILDA","5245 CENTENNIAL TRAIL
BOULDER, CO 80303","Learning Research & Development Center","Professional Services"
2017,1000,208000,"LEE, CAROL D","18781 CASTLE DARGAN DRIVE
COUNTRY CLUB HILLS, IL 60478","Learning Research & Development Center","Professional Services"
2017,1000,466356,"STEVENS, REED","1128 SHERIDAN ROAD
WILMETTE, IL 60091","Learning Research & Development Center","Professional Services"
2017,1000,508609,"BISWAS, GAUTAM","1571 TIMBER RIDGE DRIVE
BRENTWOOD, TN 37027","Learning Research & Development Center","Professional Services"
2017,1000,291638,"BURSTEIN, JILL","ETS TECHNOLOGIES INC
ROSEDALE RD, MS-18E
PRINCETON, NJ 08541","Learning Research & Development Center","Professional Services"
2017,1000,603465,"KUNDU, ANINDYA","245 EAST 35TH ST, 2C
NEW YORK CITY, NY 10016","Learning Research & Development Center","Professional Services"
2017,1000,152053,"DELGADO, MAURICIO","91 ROSELAND AVENUE
UNIT A8
CALDWELL, NJ 07006","Learning Research & Development Center","Professional Services"
2017,1000,203888,"GRAESSER, ARTHUR CARL","UNIVERSITY OF MEMPHIS
DEPARTMENT OF PSYCHOLOGY
MEMPHIS, TN 38152","Learning Research & Development Center","Professional Services"
2017,1000,518872,"HARACKIEWICZ, JUDITH MARY","1120 OAK WAY
MADISON, WI 53705","Learning Research & Development Center","Professional Services"
2017,1000,305387,"SHANAHAN, TIMOTHY                      1","UNIVERSITY OF ILLINOIS AT CHICAGO
CENTER FOR LITERACY
CHICAGO, IL 60607","Learning Research & Development Center","Professional Services"
2017,1000,416657,"NCOPE","330 JOHN CARLYLE STREET, SUITE 200
ALEXANDRIA, VA 22314","School of Health & Rehabilitation Sciences","Professional Memberships"
2017,1000,214828,"ACT INC","PINE WEST PLAZA IV
WASHINGTON AVENUE EXT
ALBANY, NY 12205","University Center for International Studies","Supplies/Equipment"
2017,1000,181481,"FULBRIGHT ASSOCIATION","235 WALNUT ST
PITTSBURGH, PA 15238","University Center for International Studies","Supplies/Equipment"
2017,1000,148446,"AMERICAN INSTITUTE OF INDIAN STUDIES","1130 EAST 59TH STREET
FOSTER HALL 412
CHICAGO, IL 60637","University Center for International Studies","Professional Memberships"
2017,1000,169706,"ARNSTEN, AMY","376 SPERRY ROAD
BETHANY, CT 06524-0000","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,448527,"DIAMOND, LISA","314 3RD AVE
SALT LAKE CITY, UT 84103","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,587405,"TONONI, GIULIO","8394 S KOLLATH ROAD
VERONA, WI 53593","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,561571,"TOTTENHAM, NIM","518 WEST 111TH STREET, APT #34
NEW YORK, NY 10025","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,586188,"MARDER, STEPHEN R","1030 LACHMAN LANE
PACIFIC PALISADES, CA 90272","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,584133,"LIEFF, SUSAN JANET","14 MARWOOD ROAD
TORONTO,  M6B 3G2","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,584533,"SWANSON, JEFFREY W","115 FOREST RIDGE DRIVE
CHAPEL HILL, NC 27514","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,442919,"ABI-DARGHAM, ANISSA","100 WEST 93RD ST APT 27G
NEW YORK, NY 10025","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,593235,"PIZZAGALLI, DIEGO A","55 LORENA ROAD
WINCHESTER, MA 01890","Western Psychiatric Institute and Clinic","Professional Services"
2017,1000,551748,"SQUARE INC","PCARD
, PA 152200000","Graduate School of Public & International Affairs","Supplies/Equipment"
2017,1000,598199,"ASSOCIATION OF ENVIROMENTAL AND RESOURCE","PCARD
, FL 327140000","Graduate School of Public & International Affairs","Supplies/Equipment"
2017,1000,513693,"DEVEX","1341 CONNECTICUT AVE NW SUITE 2
WASHINGTON DC, DC 20036","Graduate School of Public & International Affairs","Professional Memberships"
2017,1000,236363,"KUMAR, RANI","UPMC MCKEESPORT
1500 FIFTH AVENUE
MCKEESPORT, PA 15132","School of Nursing","Professional Services"
2017,1000,100446,"AMERICAN ACADEMY OF School of Nursing","301 NORTH FAIRFAX STREET
SUITE 104
ALEXANDRIA, VA 22314","School of Nursing","Professional Services"
2017,1000,566986,"CENTER FOR EVIDENCE BASED MANAGEMENT","RAADHUISSTRAAT 22
AMSTERDAM,  1016 BE","School of Nursing","Professional Services"
2017,1000,534172,"HSI, STACEY","1100 CHESHIRE CIR
DANVILLE, CA 94506","Sr V C and Provost","Professional Services"
2017,1000,572965,"MULLINS, KYLE","132 E BEAVER ST APT D
BELLEFONTE, PA 16823","Sr V C and Provost","Professional Services"
2017,1000,575628,"ELKIND, SARAH STARR","236 W ROBINSON AVE
SAN DIEGO, CA 92103","Sr V C and Provost","Professional Services"
2017,1000,566043,"COALITION APPLICATION INC","COALITION FOR ACCESS AFFORDABLITY AND SU
15 LEE RD
BARRINGTON, RI 02806","Sr V C and Provost","Professional Services"
2017,1000,107922,"STUDENT AFFAIRS ADMINISTRATORS IN HIGHER","PO BOX 314
GENESEO, NY 14454","Bradford Campus","Supplies/Equipment"
2017,1000,577386,"TAGBOARD INC","8383 158TH AVE NE
STE 110
REDMOND, WA 98052","Bradford Campus","Professional Services"
2017,1000,596944,"BEAGLE MEDIA LLC","87 1/2 MAIN ST
WELLSBORO, PA 16901","Bradford Campus","Professional Services"
2017,1000,442175,"DRUMMOND, DENISE M","46 EUCLID AVE
Bradford Campus, PA 16701","Bradford Campus","Professional Services"
2017,1000,597849,"MATSUNO, MICHAEL K","4096 FRONT ST
APT B
SAN DIEGO, CA 92103","Bradford Campus","Professional Services"
2017,1000,387651,"PETERSON'S A NELNET CO","ACCOUNTS RECEIVABLE
121 S 13TH STREET
LINCOLN, NE 68508","Bradford Campus","Professional Services"
2017,1000,396521,"ELLICOTTVILLE CHAMBER OF COMMERCE","PO BOX 456
ELLICOTTVILLE, NY 14731","Bradford Campus","Professional Services"
2017,1000,418622,"TODD E SMITH REMOVAL SERVICE INC","302 HARRISON AVE
PITTSBURGH, PA 15202","School of Medicine","Supplies/Equipment"
2017,1000,128638,"CONGRESS OF NEUROLOGICAL SURGEONS","DEPT 77-7690
CHICAGO, IL 60678-0980","School of Medicine","Supplies/Equipment"
2017,1000,112647,"WORLD SCIENTIFIC PUBLISHING CO INC","27 WARREN ST
STE 401-402
HACKENSACK, NJ 07601","School of Medicine","Supplies/Equipment"
2017,1000,561118,"CRAVEN, MARK W","1705 VILAS AVE
MADISON, WI 53711","School of Medicine","Professional Services"
2017,1000,582778,"KAVRAKI, LYDIA","2329 WROXTON ROAD
HOUSTON, TX 77005","School of Medicine","Professional Services"
2017,1000,576960,"GADD, CYNTHIA S","230 APPLETON PL #545
NASHVILLE, TN 37203","School of Medicine","Professional Services"
2017,1000,560792,"HAWGOOD, SAMUEL","1676 9TH AVE
SAN FRANCISCO, CA 94122","School of Medicine","Professional Services"
2017,1000,164177,"SZOLOVITS, PETER","219 LINCOLN STREET
NEWTON, MA 02461","School of Medicine","Professional Services"
2017,1000,155616,"BENZ JR, EDWARD J","JOHNS HOPKINS UNIVERSITY
ROOM 9026
BALTIMORE, MD 21205-0000","School of Medicine","Professional Services"
2017,1000,321068,"JAMESON, JAMES LARRY","CALTER PAVILION
SUITE 3-150
CHICAGO, IL 60611","School of Medicine","Professional Services"
2017,1000,289035,"RUBENSTEIN, ARTHUR H","470 HIGHVIEW RD
ENGLEWOOD, NJ 07631","School of Medicine","Professional Services"
2017,1000,342840,"FREISCHLAG, JULIE ANN","15 FALLING WATER COURT
REISTENSTOWN, MD 21136","School of Medicine","Professional Services"
2017,1000,377906,"FREEMAN","901 EAST SOUTH STREET
ANAHEIM, CA 92805","School of Social Work","Supplies/Equipment"
2017,1001,358524,"NA PUBLISHING INC","300 N ZEEB RD
PO BOX 998
ANN ARBOR, MI 48106-0998","Libraries","Library Acquisitions"
2017,1002,385516,"CITRIX ONLINE","7414 HOLLISTER AVE
GOLETA, CA 93117","Secretary of the Board of Trustees","Supplies/Equipment"
2017,1002,276087,"BRUCELLI ADVERTISING CO INC","310 S BLAKELY ST
DUNMORE, PA 18512","Student Affairs","Supplies/Equipment"
2017,1002,116165,"EXPERIAN","5601 E LA PALMA
ANAHEIM, CA 92807","Chief Financial Officer","Professional Services"
2017,1003,227276,"AIS COMMERCIAL PARTS &  SERVICE","1911 WEST 26TH STREET
ERIE, PA 16508","Facilities Management","Facility Operating Costs"
2017,1003,271730,"HUGHIE'S EVENT PRODUCTION SERVICES","1383 E 17TH ST
CLEVELAND, OH 44114","Kenneth P. Dietrich School of Arts and Sciences","Professional Services"
2017,1004,110988,"STATACORP LP","4905 LAKEWAY DRIVE
COLLEGE STATION, TX 77845","Business Operations","Purchases for Resale"
2017,1005,133066,"SCHOOL HEALTH CORP","DEPT 77-6764
SCHOOL HEALTH CORP
CHICAGO, IL 60678-6764","Athletics","Supplies/Equipment"
2017,1005,202860,"GLOBE SCIENTIFIC INC","610 WINTERS AVENUE
PARAMUS, NJ 07652-0000","UPMC Hillman Cancer Center","Supplies/Equipment"
2017,1006,101788,"BRODERSEN INSTRUMENT CO INC","1180 MARS-VALENCIA ROAD
VALENCIA, PA 16059","School of Medicine Division Administration","Routine Maintenance"
2017,1006,109353,"POLYSCIENCES INC","400 VALLEY RD
WARRINGTON, PA 18976","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2017,1006,130061,"FOTORECORD PRINT CENTER","45 EAST PITTSBURGH STREET
Greensburg Campus, PA 15601","Greensburg Campus","Supplies/Equipment"
2017,1006,104771,"GOPHER SPORT","NW 5634
PO BOX 1450
MINNEAPOLIS, MN 55485-5634","Bradford Campus","Supplies/Equipment"
2017,1007,498741,"TWILIO","PCARD
, CA 941040000","Western Psychiatric Institute and Clinic","Supplies/Equipment"
2017,1008,110449,"SEVEN HILLS BOOKS","1531 TREMONT
CINCINNATI, OH 45214","Chief Financial Officer","Supplies/Equipment"
2017,1008,586436,"TONY BENNER PHOTOGRAPHY","1039 N VIRGINIA AVE NE
ATLANTA, GA 30306","School of Medicine","Printing/Publishing"
2017,1008,211798,"EARTH-WORKS BY BILL WEIDOW","39 ROCHESTER ST
Bradford Campus, PA 16701","Bradford Campus","Routine Maintenance"
2017,1008,298366,"DISPLAYS2GO","10925 NESBITT AVE S
BLOOMINGTON, MN 55437","School of Nursing","Supplies/Equipment"
2017,1009,544607,"UNOFFICIAL CARDBOARD","PCARD
, CA 925620000","Sr V C and Provost","Supplies/Equipment"
2017,1009,375624,"EMPLOYMENT BACKGROUND INVESTIGATIONS, IN","P.O. BOX 842256
BOSTON, MA 02284-2256","Facilities Management","Professional Services"
2017,1009,505445,"WYNDHAM PITTSBURGH UNIVERSITY CENTER","545 E JOHN CARPENTER FREEWAY STE 1300
IRVING, TX 75062","School of Law","Professional Services"
2017,1009,137309,"ACCESS PUBLISHERS NETWORK","DEPARTMENT 77-3443
CHICAGO, IL 60678-3443","Chief Financial Officer","Supplies/Equipment"
2017,1009,381728,"ETS-TOEFL","TOEFL CODE CONTROL ETS
MAIL STOP 25Q
PRINCETON, NJ 08541","Katz Graduate School of Business","Supplies/Equipment"
2017,1010,265271,"K-LOG INC","PO BOX 5
ZION, IL 60099-0005","School of Education","Supplies/Equipment"
2017,1010,358739,"DRI INTERNATIONAL","
,  22046","School of Medicine","Supplies/Equipment"
2017,1010,362123,"CSCCA","P O BOX 7100
UNIVERSITY STATION
PROVO, UT 84602","Athletics","Supplies/Equipment"
2017,1011,602863,"GRIES, LAURIE ELLEN","24325 WINDER PL
GOLDEN, CO 80403","Kenneth P. Dietrich School of Arts and Sciences","Professional Services"
2017,1012,384892,"ATTICA EDITIONS INC","P O BOX 2255
RIVER VALE, NJ 07675","Business Operations","Purchases for Resale"
2017,1012,406726,"BV MOBILE SHREDDING INC.","105 HILTON ST
Bradford Campus, PA 16701","Bradford Campus","Professional Services"
2017,1013,104168,"FEDEX","PO BOX 965
BROOKFIELD, WI 53008","College of General Studies","Supplies/Equipment"
2017,1013,485552,"ALPHAGRAPHICS #275","3401 HARTZDALE DRIVE
SUITE 107
CAMP HILL, PA 17011","Swanson School of Engineering","Printing/Publishing"
2017,1013,426844,"SMILE MAKERS","PO BOX 2543
SPARTANSBURG, SC 29304","School of Dental Medicine","Supplies/Equipment"
2017,1015,181438,"AMAZON.COM","PO BOX 530958
ATLANTA, GA 30353-0958","Chief Financial Officer","Supplies/Equipment"
2017,1015,244392,"BEYOND PLAY LLC","1442A WALNUT STREET #52
BERKELEY, CA 94709-1496","V C Human Resources","Supplies/Equipment"
2017,1016,512601,"ASEQ INSTRUMENTS","303-6309 LARKIN DRIVE
VANCOUVER,  V6T 1Z4","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2017,1016,470003,"FOOTCARE EXPRESS INC","18280 WEST DIXIE HIGHWAY
MIAMI, FL 33160","Athletics","Supplies/Equipment"
2017,1016,102853,"CONSOLIDATED GRAPHIC COMMUNICATIONS","1901 MAYVIEW ROAD
P O BOX A
BRIDGEVILLE, PA 15017","Athletics","Facility Operating Costs"
2017,1016,103565,"DORMONT APPLIANCE CENTER","2875 W LIBERTY AVE
PITTSBURGH, PA 15216","School of Medicine","Supplies/Equipment"
2017,1016,291306,"AT&T TELECONFERENCE SERVICES","PO BOX 5002
CAROL STREAM, IL 60197-5002","Computing Services & Systems Development","Purchases for Resale"
2017,1016,322432,"BERKELEY ELECTRONIC PRESS","805 CAMELIA ST
BERKELEY, CA 94710","School of Law","Printing/Publishing"
2017,1016,332537,"DELL SERVICE SALES","
,  95066","School of Medicine","Supplies/Equipment"
2017,1017,120472,"UNIVERSITY OF PITTSBURGH PHYSICIANS","1650 METROPOLITAN STREET
HARBOR GARDENS 4TH FLOOR
PITTSBURGH, PA 15223","UPMC Hillman Cancer Center","Professional Services"
2017,1017,592187,"JERSEY MIKE'S SUBS","PCARD
, NY 100220000","Athletics","Supplies/Equipment"
2017,1018,593651,"SIGNATURE USA, SIGNATURE TUMBLERS","15102 MINNETONKA INDUSTRIAL ROAD SUITE 1
MINNETONKA, MN 55345","Business Operations","Purchases for Resale"
2017,1019,104930,"GUARDIAN PROTECTION SERVICES, INC","650 RIDGE RD
PITTSBURGH, PA 15205","UPMC Hillman Cancer Center","Routine Maintenance"
2017,1020,237036,"PEARSON INC","5601 GREEN VALLEY DR
BLOOMINGTON, MN 55437-1099","School of Education","Supplies/Equipment"
2017,1020,145412,"BIOTRONICS INC","1370 BEULAH ROAD 2ND FLOOR
PITTSBURGH, PA 15235-5084","School of Dental Medicine","Routine Maintenance"
2017,1020,108598,"ORTHOPAEDIC RESEARCH SOCIETY","ORTHOPAEDIC BIOMECHANICS LABORATORY
BETH ISRAEL HOSPITAL
BOSTON, MA 02215","Bradford Campus","Supplies/Equipment"
2017,1020,603956,"GREENBOX ART + CULTURE","789 GATEWAY CENTER WAY
SAN DIEGO, CA 92102","Business Operations","Purchases for Resale"
2017,1021,108645,"OXFORD UNIVERSITY PRESS","THE CHANCELLOR MASTERS & SCHOLARS
PO BOX 935696
ATLANTA, GA 31193-5696","Bradford Campus","Purchases for Resale"
2017,1021,119654,"RK STEIN & CO","300 MT LEBANON BLVD
PITTSBURGH, PA 15234","Chancellor","Supplies/Equipment"
2017,1022,212258,"TICKET ENVELOPE COMPANY LLC","4700 9TH AVENUE NW
SEATTLE, WA 98107","Athletics","Printing/Publishing"
2017,1023,463888,"PRINTSCAPE INC","760 VISTA PARK DRIVE BLDG 7
PITTSBURGH, PA 15205","Swanson School of Engineering","Facility Alterations"
2017,1024,585978,"A W FABER-CASTELL USA INC","PO BOX 634500
CINCINNATI, OH 45263","Business Operations","Purchases for Resale"
2017,1025,106123,"JOHNSON CONTROLS INC","PO BOX 905240
CHARLOTTE, NC 28290-5240","Business Operations","Supplies/Equipment"
2017,1025,100112,"ACE BINDERY CORP","5000 BAUM BLVD
PITTSBURGH, PA 15213","Business Operations","Purchases for Resale"
2017,1025,596589,"HOPE SPRINGS INSTITUTE","PCARD
, OH 456600000","Graduate School of Public & International Affairs","Supplies/Equipment"
2017,1025,528332,"ASPPH","1900 M STREET NW / SUITE 710
2014 SECTIONS' RETREAT
WASHINGTON, PA 20036","Graduate School of Public Health","Supplies/Equipment"
2017,1026,404593,"HUMPHREY, LYLE","4230 CENTRE AVE
PITTSBURGH, PA 15213","Business Operations","Professional Services"
2017,1028,119654,"RK STEIN & CO","300 MT LEBANON BLVD
PITTSBURGH, PA 15234","School of Pharmacy","Supplies/Equipment"
2017,1028,598953,"ATHENA SPIRIT","6643 CHERRY WAY
TALLAHASSEE, FL 32317","Business Operations","Purchases for Resale"
2017,1028,229250,"GIDAS FLOWERS","3719 FORBES AVE
PITTSBURGH, PA 15213","Katz Graduate School of Business","Supplies/Equipment"
2017,1029,103998,"EQUIPARTS CORP","BOX 464
OAKMONT, PA 15139","Johnstown Campus","Routine Maintenance"
2017,1029,285137,"SLEMROD, MARSHALL","1 BEIT TSUR ST APT 5
JERUSALEM,  94520","Kenneth P. Dietrich School of Arts and Sciences","Professional Services"
2017,1030,112550,"WINCRAFT INC","SDS-12-1806
P O BOX 86
MINNEAPOLIS, MN 55486-1806","Greensburg Campus","Supplies/Equipment"
2017,1030,299487,"ELKIN MUSIC INTERNATIONAL INC","94 MERRILLS CHASE
ASHEVILLE, NC 28803","Kenneth P. Dietrich School of Arts and Sciences","Supplies/Equipment"
2017,1030,549449,"SKYFACTOR","3058 E ELM STREET
SPRINGFIELD, MO 65802","Katz Graduate School of Business","Supplies/Equipment"
2017,1030,154755,"SOCIETY FOR BIOMATERIALS","SHOW DATA SOLUTIONS
SFB 2007 REGISTRATION
HOWELL, NJ 07731-0618","School of Dental Medicine","Supplies/Equipment"
2017,1030,106140,"JOINT PUBLISHING (HONG KONG) CO LTD","9 QUEEN VICTORIA ST
CENTRAL DISTRICT
HONG KONG,  ","Libraries","Library Acquisitions"
2017,1030,117316,"TITERTEK INSTRUMENTS INC","PO BOX 830620
DRAWER #1125
BIRMINGHAM, AL 35283-0620","School of Medicine","Routine Maintenance"
2017,1030,563722,"ADVANTAGE EMBLEM INC","PCARD
, MN 558110000","Athletics","Supplies/Equipment"
2017,1031,109257,"PITTSBURGH STOP, INC","126 W ELIZABETH ST
PITTSBURGH, PA 15207","Student Affairs","Professional Services"
2017,1032,106722,"LENDABLE LINENS","105 WINDSOR CT
MONROEVILLE, PA 15146","Sr V C and Provost","Professional Services"
2017,1032,578535,"SPINAL TECHNOLOGY INC","191 MID-TECH DRIVE
WEST YARMOUTH, MA 02673","School of Health & Rehabilitation Sciences","Supplies/Equipment"
